BHID,FROM,TO,AU_AVG_GT
18368,30.1752,31.3944,0.017
18368,31.3944,32.52216,0.017
18368,32.52216,33.528,0.017
18368,33.528,34.50336,0.017
18368,34.50336,35.6616,0.017
18368,35.6616,36.576,0.017
18368,36.576,37.7952,0.017
18368,43.8912,44.98848,0.017
18369,9.144,10.0584,0.017
18369,10.0584,10.92708,4.149
18369,10.92708,11.85672,4.251
18369,11.85672,12.67968,3.583
18369,12.67968,13.47216,1.594
18369,13.47216,14.18844,1.423
18369,14.18844,14.84376,3.463
18369,14.84376,15.60576,0.189
18369,15.60576,16.27632,5.194
18369,16.27632,17.0688,0.086
18369,17.0688,17.9832,0.051
18369,17.9832,18.8976,0.034
18369,45.90288,46.96968,0.137
18369,46.96968,47.88408,0.043
18370,11.2776,12.51204,0.034
18370,12.51204,12.93876,0.017
18370,12.93876,14.0208,0.017
18370,14.0208,15.24,0.034
18370,23.4696,24.384,0.017
18370,24.384,25.2984,0.034
18370,25.2984,26.2128,2.811
18371,30.1752,31.0896,0.034
18371,31.0896,32.004,0.24
18371,32.004,32.49168,0.18
18371,32.49168,33.00984,0.051
18372,21.336,21.9456,0.017
18372,24.06396,25.17648,0.137
18372,25.17648,26.02992,1.851
18372,26.02992,26.5176,7.337
18372,26.5176,27.6606,1.646
18372,30.7848,31.3944,0.24
18372,34.4424,35.6616,0.291
18372,35.6616,36.576,8.486
18372,36.576,37.4904,0.052
18373,29.718,30.3276,0.017
18373,33.528,34.29,0.017
18373,59.49696,60.59424,0.017
18373,60.59424,61.1124,0.154
18373,61.1124,62.1792,0.017
18373,62.1792,63.20028,0.017
18373,63.20028,64.41948,0.017
18374,24.0792,24.6888,0.171
18374,26.8224,27.7368,0.017
18374,27.7368,28.6512,0.017
18374,28.6512,29.76372,0.017
18374,29.76372,30.7848,0.017
18374,30.7848,32.1564,0.017
18374,32.1564,33.528,0.017
18374,33.528,34.83864,0.017
18375,14.96568,15.49908,1.509
18375,15.49908,15.8496,0.171
18375,15.8496,16.44396,1.491
18375,16.44396,17.00784,0.034
18375,17.00784,18.288,0.017
18375,27.7368,28.3464,0.017
18375,52.4256,53.0352,0.017
18376,32.03448,33.147,0.017
18376,33.147,34.25952,0.017
18376,34.25952,34.7472,4.92
18376,34.7472,36.24072,0.017
18377,27.7368,28.6512,0.429
18377,28.6512,29.5656,0.017
18377,29.5656,30.48,0.206
18377,30.48,31.242,21
18377,31.242,32.004,21
18377,32.004,32.9184,0.754
18378,34.1376,35.29584,0.034
18378,35.29584,36.45408,0.463
18378,36.45408,37.70376,3.823
18378,37.70376,38.42004,1.474
18378,38.42004,39.12108,3.566
18378,39.12108,40.35552,0.291
18378,40.35552,41.57472,0.12
18378,41.57472,41.87952,52.68
18378,41.87952,43.1292,0.12
18378,43.1292,44.196,0.034
18378,44.196,45.1104,0.017
18379,23.4696,24.0792,0.24
18379,24.0792,25.26792,0.086
18379,25.26792,26.4414,0.034
18379,26.4414,26.8986,12.017
18379,26.8986,27.46248,0.034
18379,27.46248,28.3464,0.034
18379,41.148,42.3672,0.017
18379,42.3672,43.8912,0.017
18379,43.8912,45.1104,0.017
18379,45.1104,46.0248,0.017
18379,46.0248,47.00016,0.017
18380,48.9966,49.911,0.086
18380,49.911,51.2064,0.017
18380,51.2064,52.31892,0.017
18380,71.64324,71.99376,0.017
18381,19.812,20.84832,0.017
18382,37.20084,38.1,2.674
18389,29.8704,30.7848,0.017
18389,30.7848,31.6992,0.017
18389,31.6992,32.6136,0.017
18389,34.56432,35.32632,0.017
18389,42.0624,42.672,0.017
18389,47.8536,48.768,0.017
18389,52.1208,53.05044,0.017
18389,58.0644,58.674,0.051
18389,68.58,69.1896,0.154
18389,78.0288,78.6384,0.017
18389,81.3816,82.296,0.017
18389,82.296,83.2104,0.017
18389,83.2104,84.00288,0.017
18390,16.42872,17.0688,0.034
18390,17.0688,17.6784,0.017
18390,17.6784,18.8976,0.034
18390,18.8976,20.1168,0.017
18390,20.1168,21.36648,0.172
18390,31.07436,32.3088,0.017
18390,32.3088,33.528,0.017
18390,33.528,34.7472,0.034
18390,34.7472,35.9664,0.078
18390,35.9664,37.1856,0.017
18390,37.1856,38.2524,0.103
18390,38.2524,39.3192,0.943
18390,39.3192,40.2336,0.223
18390,40.2336,40.8432,1.766
18390,40.8432,41.6052,0.806
18390,41.6052,42.55008,6.137
18390,42.55008,43.5864,0.686
18390,43.5864,44.8056,0.069
18390,44.8056,45.8724,0.034
18390,45.8724,46.96968,0.017
18390,46.96968,48.1584,0.017
18390,48.1584,49.3776,0.017
18390,49.3776,50.5968,0.017
18390,50.5968,51.32832,0.017
18390,51.32832,52.33416,0.017
18390,52.33416,53.34,0.017
18390,53.34,54.2544,0.051
18390,54.2544,55.15356,7.509
18390,55.15356,55.90032,11.691
18390,55.90032,56.4642,19.114
18390,56.4642,57.11952,66.438
18390,57.11952,58.2168,16.2
18390,58.2168,59.02452,0.806
18390,59.02452,60.198,0.291
18390,60.198,61.50864,0.377
18390,61.50864,62.484,0.12
18390,62.484,63.3984,0.514
18390,63.3984,64.008,0.497
18390,64.008,64.4652,1.577
18390,64.4652,65.0748,2.04
18390,65.0748,65.65392,1.543
18390,65.65392,66.99504,0.686
18391,21.82368,22.86,0.034
18391,22.86,23.4696,0.017
18391,23.4696,24.6888,0.017
18391,24.6888,25.95372,0.034
18391,30.7848,31.6992,0.017
18391,62.7888,63.3984,0.034
18391,80.4672,81.2292,0.291
18391,81.2292,81.9912,0.549
18392,24.9936,25.6032,0.017
18392,29.68752,30.60192,0.017
18392,30.60192,31.5468,0.017
18392,31.5468,32.4612,0.017
18392,32.4612,33.2232,0.754
18392,33.2232,34.1376,1.286
18392,34.1376,35.052,0.874
18392,35.052,36.2712,0.017
18392,36.2712,37.4904,0.017
18392,37.4904,38.7096,0.017
18392,38.7096,39.9288,0.017
18392,39.9288,41.148,0.017
18392,41.148,42.3672,0.017
18392,42.3672,43.5864,0.017
18392,43.5864,44.43984,0.017
18392,44.43984,45.29328,0.017
18392,45.29328,46.0248,1.594
18392,46.0248,46.9392,0.034
18392,46.9392,47.97552,0.291
18392,47.97552,49.01184,0.283
18392,49.01184,49.9872,0.017
18392,49.9872,51.2064,0.017
18392,51.2064,52.4256,0.017
18392,52.4256,53.6448,0.017
18392,53.6448,54.864,0.017
18392,54.864,56.0832,0.017
18392,56.0832,57.3024,0.017
18392,57.3024,58.5216,0.017
18392,58.5216,59.7408,0.017
18392,59.7408,60.96,0.017
18392,60.96,61.8744,0.017
18392,61.8744,62.7888,0.034
18392,62.7888,63.7032,0.017
18392,63.7032,64.9224,0.034
18392,64.9224,66.1416,0.017
18392,66.1416,67.3608,0.017
18392,67.3608,68.58,0.017
18392,68.58,69.7992,0.017
18392,69.7992,70.7136,0.017
18392,70.7136,71.628,0.017
18392,71.628,72.57288,0.051
18392,72.57288,73.28916,3.531
18392,73.28916,74.34072,0.223
18392,74.34072,75.14844,2.263
18392,75.14844,75.83424,13.8
18392,75.83424,76.39812,3.206
18392,76.39812,77.1144,0.669
18392,77.1144,77.8764,0.823
18392,77.8764,78.7908,0.171
18392,78.7908,79.5528,0.017
18392,79.5528,80.3148,0.017
18392,80.3148,81.65592,0.017
18392,81.65592,82.6008,0.017
18392,82.6008,83.6676,0.017
18392,83.6676,84.52104,0.034
18392,84.52104,85.6488,0.017
18392,85.6488,86.868,0.017
18392,86.868,88.0872,0.017
18392,88.0872,89.3064,0.017
18392,89.3064,89.94648,2.649
18392,89.94648,90.9828,0.051
18392,90.9828,91.37904,24.206
18392,91.37904,92.3544,0.583
18392,92.3544,93.2688,6.171
18392,93.2688,94.1832,1.011
18392,94.1832,94.7928,2.52
18392,94.7928,96.012,0.214
18393,10.02792,11.5824,0.005
18393,11.5824,13.1064,0.007
18393,13.1064,14.6304,0.005
18393,14.6304,15.8496,0.003
18393,15.8496,17.0688,0.003
18393,17.0688,18.288,0.003
18393,18.288,19.62912,0.003
18393,19.62912,20.97024,0.003
18393,20.97024,21.9456,0.063
18393,21.9456,22.86,0.017
18393,22.86,23.7744,0.01
18393,23.7744,24.6888,0.022
18393,24.6888,25.527,0.835
18393,25.527,26.3652,0.086
18393,26.3652,27.432,0.801
18393,27.432,28.4988,0.021
18393,28.4988,29.5656,1.109
18393,29.5656,30.7848,0.003
18393,30.7848,32.3088,0.003
18393,32.3088,33.8328,0.003
18393,33.8328,35.3568,0.007
18393,35.3568,36.8808,0.005
18393,36.8808,38.4048,0.01
18393,38.4048,39.9288,0.01
18393,39.9288,41.4528,0.005
18393,41.4528,42.9768,0.005
18393,42.9768,44.5008,0.007
18393,44.5008,46.0248,0.021
18393,46.0248,47.5488,0.003
18393,47.5488,49.0728,0.027
18393,49.0728,50.5968,0.027
18393,50.5968,52.1208,0.015
18393,52.1208,53.6448,0.012
18393,53.6448,55.1688,0.021
18393,55.1688,56.6928,0.003
18393,56.6928,58.2168,0.005
18393,58.2168,59.7408,0.007
18393,59.7408,61.1124,0.01
18393,61.1124,62.484,0.015
18393,62.484,63.0936,0.017
18393,63.0936,64.3128,0.019
18393,64.3128,65.3796,0.021
18393,65.3796,66.4464,0.142
18393,66.4464,66.9036,17.469
18393,66.9036,68.33616,0.572
18393,68.33616,69.29628,0.081
18393,69.29628,70.1802,0.01
18393,70.1802,71.06412,0.015
18393,71.06412,72.4662,0.021
18393,72.4662,73.6092,6.321
18393,73.6092,75.04176,0.045
18393,75.04176,75.95616,0.015
18393,75.95616,76.87056,0.003
18393,76.87056,77.8764,0.003
18393,77.8764,78.88224,0.005
18393,78.88224,80.36052,0.005
18393,80.36052,81.96072,0.007
18393,81.96072,83.31708,0.005
18393,83.31708,84.61248,0.01
18393,84.61248,85.90788,0.003
18393,85.90788,87.1728,0.009
18393,87.1728,88.59012,0.005
18393,88.59012,90.00744,0.002
18393,90.00744,91.25712,0.005
18393,91.25712,92.0496,0.005
18393,92.0496,92.964,0.046
18393,92.964,93.8784,0.01
18393,93.8784,94.7928,0.875
18393,94.7928,95.4024,8.997
18393,95.4024,96.4692,0.005
18393,96.4692,97.536,0.043
18393,97.536,98.1456,18.866
18393,98.1456,99.3648,0.123
18393,99.3648,100.584,0.033
18393,100.584,101.1936,0.807
18393,101.1936,102.7176,0.011
18393,102.7176,104.2416,0.009
18393,104.2416,105.7656,0.012
18393,105.7656,107.2896,0.005
18393,107.2896,108.8136,0.003
18393,108.8136,110.3376,0.007
18393,110.3376,111.8616,0.007
18393,111.8616,113.3856,0.003
18393,113.3856,114.9096,0.005
18393,114.9096,116.32387,0.005
18393,116.32387,117.73814,0.003
18393,117.73814,119.15241,0.002
18393,119.15241,120.56668,0.009
18393,120.56668,121.98096,0.005
18393,121.98096,123.58116,0.019
18393,123.58116,124.78512,0.003
18393,124.78512,126.00432,0.021
18394,29.8704,30.48,0.017
18394,30.48,31.3944,0.017
18394,45.72,46.58868,0.017
18394,69.4944,70.7136,0.017
18394,70.7136,71.9328,0.017
18394,71.9328,73.152,0.017
18394,73.152,74.35596,0.017
18394,74.35596,75.2856,0.017
18394,75.2856,76.2,0.034
18394,76.2,77.02296,1.629
18394,77.02296,77.61732,1.251
18394,77.61732,78.74508,1.234
18394,78.74508,79.87284,0.583
18394,79.87284,80.4672,164.16
18394,80.4672,81.0768,12.566
18394,81.0768,81.9912,0.634
18394,81.9912,82.9056,0.806
18394,82.9056,83.82,0.737
18394,83.82,84.1248,31.731
18394,84.1248,85.344,0.034
18394,85.344,86.5632,0.034
18394,86.5632,87.7824,0.309
18394,87.7824,88.86444,0.017
18394,88.86444,89.916,0.051
18394,89.916,90.87612,0.017
18394,90.87612,92.00388,0.017
18394,92.00388,93.08592,0.017
18394,93.08592,94.22892,0.017
18394,94.22892,95.37192,0.017
18394,95.37192,96.4692,0.017
18394,96.4692,97.56648,0.017
18394,97.56648,98.7552,0.206
18394,98.7552,99.9744,0.034
18394,99.9744,101.17836,0.291
18394,101.17836,102.4128,0.189
18394,102.4128,103.632,0.017
18394,103.632,104.5464,0.051
18394,104.5464,105.156,4.989
18394,105.156,106.3752,0.497
18394,106.3752,107.5944,0.069
18394,107.5944,108.204,6.566
18394,108.204,109.4232,0.051
18394,109.4232,110.6424,0.026
18394,110.6424,111.5568,0.017
18394,111.5568,112.776,0.017
18394,112.776,113.9952,0.017
18394,113.9952,114.9096,0.017
18394,114.9096,115.824,0.017
18394,115.824,116.78412,0.051
18394,116.78412,117.1956,7.286
18394,117.1956,118.4148,0.189
18394,118.4148,119.634,0.034
18394,119.634,120.8532,0.026
18394,120.8532,121.92,0.034
18394,121.92,122.9868,0.017
18394A,71.99376,72.32904,0.171
18394A,73.85304,74.46264,0.017
18394A,74.46264,75.25512,0.017
18394A,75.25512,76.29144,0.874
18394A,76.29144,77.29728,3.72
18394A,77.29728,77.99832,0.034
18395,28.40736,29.32176,0.617
18395,29.32176,30.26664,2.28
18395,30.26664,31.18104,0.154
18395,31.18104,32.3088,0.034
18395,92.3544,93.5736,0.017
18395,93.5736,94.38132,0.034
18395,94.38132,95.0976,0.017
18395,95.0976,96.012,0.034
18395,96.012,96.9264,0.034
18395,96.9264,97.8408,0.017
18395,97.8408,98.7552,0.069
18395,98.7552,99.6696,0.017
18395,99.6696,100.584,0.017
18395,100.584,101.4984,5.717
18395,101.4984,102.6414,0.017
18395,102.6414,103.72344,0.549
18395,103.72344,104.63784,5.554
18395,104.63784,105.156,2.177
18395,105.156,105.81132,48.36
18395,105.81132,106.42092,0.103
18395,106.42092,107.2896,0.017
18395,107.2896,108.5088,0.017
18395,108.5088,109.728,0.017
18395,109.728,111.00816,0.017
18402,24.6888,25.6032,0.514
18402,25.6032,25.908,19.954
18402,25.908,26.8224,0.086
18402,41.57472,42.3672,0.017
18402,42.3672,43.22064,0.017
18403,11.6586,12.4968,1.697
18403,12.4968,13.4112,2.486
18403,13.4112,14.3256,1.68
18403,14.3256,15.24,6.643
18403,15.24,16.4592,2.863
18403,23.83536,24.6888,0.086
18403,24.6888,25.6032,0.051
18403,25.6032,26.5176,0.017
18403,26.5176,27.432,0.034
18403,27.432,28.3464,0.034
18403,28.3464,29.2608,0.034
18403,29.2608,30.11424,0.017
18403,30.11424,31.242,0.017
18403,31.242,32.3088,0.017
18404,24.6888,25.6032,0.034
18404,25.6032,26.5176,0.034
18404,26.5176,27.7368,0.034
18404,27.7368,28.68168,0.017
18404,37.4904,38.4048,0.017
18404,38.4048,39.3192,0.017
18404,39.3192,40.2336,0.017
18404,44.8056,46.0248,0.017
18404,50.292,51.2064,0.017
18404,72.5424,73.4568,0.103
18404,73.4568,74.0664,0.171
18404,74.0664,74.9808,0.017
18404,74.9808,76.2,0.017
18404,76.2,77.1144,5.331
18404,77.1144,78.30312,2.383
18404,78.30312,79.248,1.937
18404,79.248,80.1624,5.434
18404,80.1624,81.0768,6.206
18404,81.0768,82.03692,0.257
18404,82.03692,82.99704,0.034
18405,15.43812,16.1544,0.034
18405,16.1544,17.0688,0.034
18405,17.0688,17.9832,0.017
18405,17.9832,18.8976,0.026
18406,65.8368,66.7512,0.017
18406,66.7512,67.9704,0.017
18406,67.9704,69.00672,0.017
18407,14.66088,15.34668,0.051
18407,15.34668,16.18488,26.983
18407,16.18488,17.02308,29.606
18407,17.02308,17.6784,24.6
18407,17.6784,18.288,63.377
18407,18.288,18.98904,16.131
18407,18.98904,19.5072,14.914
18407,19.5072,20.3454,3.771
18407,20.3454,21.0312,0.926
18407,21.0312,21.74748,1.714
18407,21.74748,22.2504,2.16
18407,22.2504,23.11908,0.446
18407,23.11908,23.98776,1.149
18407,23.98776,24.8412,3.514
18407,24.8412,25.6032,1.217
18407,25.6032,26.39568,0.12
18407,26.39568,27.18816,0.737
18407,27.18816,27.70632,2.434
18407,27.70632,28.36164,2.186
18407,28.36164,29.01696,0.806
18407,29.01696,29.99232,0.909
18407,29.99232,30.7848,0.171
18407,30.7848,31.6992,0.051
18407,31.6992,32.6136,0.017
18407,32.6136,33.528,0.017
18407,33.528,34.4424,0.017
18407,34.4424,35.3568,0.017
18407,35.3568,36.2712,0.634
18407,36.2712,37.338,0.12
18407,37.338,38.4048,0.017
18407,38.4048,39.624,0.017
18407,39.624,40.8432,0.017
18407,40.8432,42.0624,0.017
18407,42.0624,43.2816,0.017
18407,43.2816,44.5008,0.017
18407,44.5008,45.72,0.017
18407,45.72,46.9392,0.017
18407,46.9392,48.1584,0.017
18407,48.1584,49.57572,0.017
18407,49.57572,50.99304,0.017
18408,28.0416,28.6512,0.017
18408,33.13176,34.1376,0.017
18408,34.1376,35.052,0.017
18408,35.052,36.195,0.051
18408,36.195,37.35324,0.017
18409,18.71472,19.62912,0.017
18409,19.62912,20.54352,0.017
18409,20.54352,21.42744,0.017
18409,52.54752,53.6448,0.017
18409,53.6448,54.864,0.017
18409,54.864,55.7784,0.017
18409,55.7784,56.6928,0.017
18409,56.6928,57.69864,0.017
18409,57.69864,58.93308,0.017
18409,58.93308,59.86272,0.017
18409,59.86272,60.77712,0.034
18409,60.77712,61.69152,0.017
18409,61.69152,62.60592,0.017
18409,62.60592,63.52032,0.017
18409,63.52032,64.43472,0.017
18409,64.43472,64.73952,13.354
18409,64.73952,65.65392,0.017
18409,65.65392,66.7512,0.017
18409,66.7512,67.9704,0.017
18409,67.9704,69.1896,0.017
18409,69.1896,70.5612,0.017
18409,70.5612,71.9328,0.429
18409,71.9328,72.8472,0.378
18409,72.8472,73.7616,4.663
18409,73.7616,74.3712,3.84
18409,74.3712,74.9808,1.303
18409,74.9808,75.5904,3.137
18409,75.5904,76.2,5.091
18409,76.2,77.4192,0.12
18409,77.4192,78.3336,0.034
18409,78.3336,79.1718,0.034
18409,79.1718,80.01,0.051
18410,21.6408,22.58568,0.051
18410,22.58568,23.34768,0.017
18410,23.34768,24.10968,0.086
18410,24.10968,24.67356,0.171
18410,24.67356,25.43556,0.171
18410,25.43556,26.19756,0.137
18410,26.19756,26.83764,8.554
18410,26.83764,27.59964,1.114
18410,27.59964,27.99588,1.851
18410,27.99588,29.0322,0.154
18410,29.0322,30.05328,0.078
18410,34.1376,34.7472,0.017
18410,40.2336,40.8432,0.017
18410,46.26864,47.48784,0.086
18410,47.48784,48.43272,0.034
18411,17.0688,17.6784,0.017
18411,18.288,18.8976,0.017
18412,29.8704,30.48,3.394
18412,30.48,31.3944,0.223
18412,31.3944,32.88792,1.766
18412,54.2544,54.864,0.034
18412,56.9976,58.2168,0.017
18412,69.75348,71.0184,0.017
18412,71.0184,72.2376,0.017
18412,72.2376,73.4568,0.017
18412,73.4568,74.676,0.017
18412,74.676,75.8952,0.017
18412,75.8952,77.1144,0.017
18412,77.1144,78.0288,0.017
18412,78.0288,78.9432,0.086
18412,78.9432,79.248,1.234
18412,79.248,79.5528,2.846
18412,79.5528,80.4672,0.017
18412,80.4672,81.3816,0.017
18412,81.3816,82.4484,0.017
18412,82.4484,83.3628,0.189
18412,83.3628,84.1248,1.543
18412,84.1248,84.582,20.28
18412,84.582,85.344,0.12
18412,85.344,85.9536,4.491
18412,85.9536,86.868,0.343
18412,86.868,87.7824,3.669
18412,87.7824,89.0016,0.309
18412,89.0016,89.7636,0.223
18412,89.7636,90.0684,57.189
18412,90.0684,90.8304,0.051
18412,90.8304,91.7448,0.034
18412,91.7448,92.6592,0.034
18412,92.6592,93.5736,0.034
18412,93.5736,94.488,0.103
18412,94.488,95.5548,0.051
18412,95.5548,96.6216,0.069
18413,14.3256,14.9352,0.206
18413,14.9352,15.30096,0.463
18413,15.30096,15.91056,0.069
18413,21.0312,21.9456,0.017
18413,21.9456,22.86,0.017
18413,22.86,23.7744,0.017
18413,32.6136,33.528,0.051
18413,33.528,34.1376,6.531
18413,34.1376,35.052,0.034
18413,60.6552,61.5696,0.017
18413,61.5696,62.484,0.017
18413,87.4776,88.392,0.017
18413,88.392,89.29116,0.034
18413,89.29116,89.88552,74.383
18413,89.88552,90.5256,0.086
18413,90.5256,91.65336,0.017
18413,91.65336,92.78112,0.017
18413,92.78112,93.8784,0.017
18413,93.8784,94.6404,0.017
18413,94.6404,95.4024,0.017
18413,95.4024,96.012,0.017
18413,96.012,96.6978,0.017
18413,96.6978,97.8408,0.017
18414,9.47928,11.09472,0.005
18414,11.09472,12.6492,0.005
18414,12.6492,14.21892,0.003
18414,14.21892,15.78864,0.012
18414,15.78864,17.08404,0.009
18414,17.08404,18.37944,0.012
18414,18.37944,19.85772,0.007
18414,19.85772,21.336,0.007
18414,21.336,22.86,0.007
18414,22.86,24.384,0.012
18414,24.384,25.908,0.003
18414,25.908,27.432,0.01
18414,27.432,28.0416,0.003
18414,28.0416,29.50464,0.012
18414,29.50464,30.87624,0.067
18414,30.87624,31.94304,0.06
18414,31.94304,33.00984,0.046
18414,34.22904,35.3568,0.014
18414,35.3568,36.48456,0.06
18414,36.48456,37.7952,0.009
18414,37.7952,39.1668,0.009
18414,39.1668,40.5384,0.005
18414,40.5384,41.148,8.882
18414,41.148,42.2148,0.033
18414,42.2148,42.8244,13.752
18414,42.8244,44.196,0.106
18414,44.196,45.72,0.003
18414,45.72,47.244,0.003
18414,47.244,48.768,0.003
18414,48.768,50.292,0.021
18414,50.292,51.6636,0.022
18414,51.6636,53.0352,0.015
18414,53.0352,53.96484,2.798
18414,53.96484,54.6354,5.234
18414,54.6354,55.3212,14.643
18414,55.3212,56.05272,0.115
18414,56.05272,56.78424,0.142
18414,56.78424,58.03392,0.009
18414,58.03392,59.25312,0.002
18414,59.25312,60.77712,0.005
18414,60.77712,62.30112,0.009
18414,62.30112,63.82512,0.038
18414,63.82512,64.95288,0.046
18414,64.95288,66.2178,0.043
18414,66.2178,67.2846,0.012
18414,67.2846,68.3514,0.012
18414,68.3514,69.6468,0.003
18414,69.6468,70.9422,0.005
18414,70.9422,72.2376,0.009
18414,72.2376,73.7616,0.014
18414,73.7616,75.2856,0.003
18414,75.2856,76.8096,0.007
18414,76.8096,78.3336,0.038
18414,78.3336,79.8576,0.007
18414,79.8576,81.3816,0.002
18414,81.3816,82.9056,0.007
18414,82.9056,84.4296,0.009
18414,84.4296,85.9536,0.01
18414,85.9536,87.4776,0.007
18414,87.4776,89.0016,0.007
18414,89.0016,90.5256,0.009
18414,90.5256,91.9734,0.003
18414,91.9734,93.4212,0.01
18414,93.4212,94.7928,0.005
18414,94.7928,96.012,0.003
18414,96.012,97.2312,0.003
18414,97.2312,98.7552,0.003
18414,98.7552,100.2792,0.015
18414,100.2792,101.8032,0.01
18414,101.8032,103.3272,0.01
18414,103.3272,104.8512,0.01
18414,104.8512,106.3752,0.015
18414,106.3752,107.8992,0.009
18414,107.8992,109.4232,0.012
18414,109.4232,110.9472,0.003
18414,110.9472,112.4712,0.01
18414,112.4712,113.9952,0.003
18415,18.01368,19.05,0.017
18415,19.05,20.1168,0.017
18415,20.1168,20.7264,0.086
18415,20.7264,22.2504,0.017
18415,22.2504,23.4696,0.017
18415,23.4696,24.6888,0.017
18415,24.6888,25.99944,0.017
18415,25.99944,27.31008,0.034
18415,27.31008,28.43784,0.034
18415,28.43784,29.5656,0.026
18415,29.5656,30.0228,0.034
18415,30.0228,30.90672,0.017
18415,30.90672,32.3088,0.017
18415,32.3088,33.8328,0.034
18415,33.8328,35.3568,0.017
18415,35.3568,36.8808,0.017
18415,36.8808,38.4048,0.034
18415,38.4048,39.7764,0.017
18415,39.7764,41.148,0.017
18416,16.70304,17.6784,0.003
18416,17.6784,18.288,0.069
18416,18.288,19.812,0.003
18416,19.812,21.336,0.003
18416,21.336,22.86,0.003
18416,22.86,24.384,0.003
18416,24.384,25.908,0.003
18416,25.908,27.432,0.003
18416,27.432,28.956,0.003
18416,28.956,30.48,0.003
18416,30.48,32.004,0.003
18416,32.004,33.528,0.003
18416,33.528,35.052,0.003
18416,35.052,36.576,0.003
18416,36.576,38.1,0.003
18416,38.1,39.624,0.003
18416,39.624,40.94988,0.017
18416,40.94988,42.291,0.017
18416,42.291,43.5864,0.017
18416,43.5864,45.1104,0.017
18416,45.1104,46.6344,0.017
18416,46.6344,48.1584,0.017
18416,48.1584,49.54524,0.017
18416,49.54524,50.94732,0.017
18416,50.94732,52.4256,0.017
18416,52.4256,53.9496,0.052
18416,53.9496,55.4736,0.017
18416,55.4736,56.9976,0.034
18416,56.9976,58.5216,0.034
18416,58.5216,60.0456,0.034
18416,60.0456,61.4172,0.017
18416,61.4172,62.7888,0.017
18416,62.7888,63.3984,0.034
18416,63.3984,64.9224,0.034
18416,64.9224,66.4464,0.017
18416,66.4464,67.9704,0.017
18416,67.9704,69.4944,0.017
18416,69.4944,71.0184,0.017
18416,71.0184,72.5424,0.017
18416,72.5424,74.0664,0.034
18416,74.0664,75.2856,0.017
18416,75.2856,76.5048,0.017
18416,76.5048,77.724,0.017
18416,77.724,78.3336,6.043
18416,78.3336,79.8576,0.034
18416,79.8576,81.3816,0.017
18416,81.3816,82.70748,0.017
18416,82.70748,84.30768,0.017
18416,84.30768,85.74024,0.017
18416,85.74024,87.1728,0.034
18416,87.1728,87.7824,1.56
18416,87.7824,89.3064,0.017
18416,89.3064,90.8304,0.017
18416,90.8304,92.3544,0.017
18416,92.3544,93.5736,0.017
18416,93.5736,94.7928,0.017
18416,94.7928,96.012,0.017
18417,11.2014,12.4968,0.003
18417,12.4968,13.9446,0.003
