,BHID,FROM,TO,AU_AVG_GT
152572,18798,82.677,84.10956,0.003
152573,18798,84.10956,85.4964,0.003
152574,18798,85.4964,86.91372,0.01
152575,18798,86.91372,88.33104,0.003
152576,18798,88.33104,89.74836,0.005
152577,18798,89.74836,91.16568,0.005
152578,18798,91.16568,92.78112,0.003
152579,18799,13.716,15.24,0.026
152580,18799,15.24,16.764,0.003
152581,18799,16.764,18.288,0.003
152582,18799,18.288,19.3548,0.07
152583,18799,19.3548,20.1168,0.665
152584,18799,20.1168,21.336,1.545
152585,18799,21.336,22.49424,0.01
152586,18799,22.49424,23.1648,0.005
152587,18799,23.1648,24.384,0.005
152588,18799,24.384,25.20696,0.005
152589,18799,25.20696,26.2128,0.005
152590,18799,26.2128,27.5844,0.01
152591,18799,27.5844,28.59024,0.01
152592,18799,28.59024,28.956,0.005
152593,18799,28.956,30.48,0.015
152594,18799,30.48,32.004,0.003
152595,18799,32.004,32.766,0.01
152596,18799,32.766,33.528,0.013
152597,18799,33.528,35.052,0.01
152598,18799,35.052,36.576,0.005
152599,18799,36.576,37.7952,0.015
152600,18799,37.7952,38.7096,64.98
152601,18799,38.7096,39.624,0.955
