,Unnamed: 0,BHID,FROM,TO,AU_AVG_GT,_id0
25210,148450,18747,82.9056,84.1248,0.017,25210
25211,148451,18747,84.1248,85.6488,0.01,25211
25212,148452,18747,85.6488,87.1728,0.003,25212
25213,148453,18747,87.1728,88.6968,0.003,25213
25214,148454,18747,88.6968,90.2208,0.003,25214
25215,148455,18747,90.2208,91.7448,0.003,25215
25216,148456,18747,91.7448,93.2688,0.003,25216
25217,148457,18747,93.2688,94.7928,0.014,25217
25218,148458,18747,94.7928,96.3168,0.051,25218
25219,148459,18747,96.3168,97.8408,0.01,25219
25220,148460,18747,97.8408,98.99904,0.014,25220
25221,148461,18748,11.8872,13.4112,0.005,25221
25222,148462,18748,13.4112,14.9352,0.005,25222
25223,148463,18748,14.9352,16.4592,0.007,25223
25224,148464,18748,16.4592,17.2212,0.009,25224
25225,148465,18748,17.2212,17.9832,0.01,25225
25226,148466,18748,17.9832,18.7452,0.017,25226
25227,148467,18748,18.7452,19.5072,4.589,25227
25228,148468,18748,19.5072,21.0312,0.631,25228
25229,148469,18748,21.0312,22.5552,0.082,25229
25230,148470,18748,22.5552,23.3172,1.224,25230
25231,148471,18748,23.3172,24.0792,1.433,25231
25232,148472,18748,24.0792,25.2984,0.273,25232
25233,148473,18748,25.2984,26.8224,0.586,25233
25234,148474,18748,26.8224,27.7368,1.824,25234
25235,148475,18748,27.7368,28.956,0.118,25235
25236,148476,18748,28.956,30.48,0.521,25236
25237,148477,18748,30.48,31.242,63.315,25237
25238,148478,18748,31.242,32.004,7.497,25238
25239,148479,18748,32.004,33.528,0.207,25239
25240,148480,18748,33.528,35.052,0.441,25240
25241,148481,18748,35.052,35.6616,14.282,25241
25242,148482,18748,35.6616,36.576,0.015,25242
25243,148483,18748,36.576,38.1,0.003,25243
25244,148484,18748,38.1,39.624,0.003,25244
25245,148485,18748,39.624,41.148,0.003,25245
25246,148486,18748,41.148,42.672,0.043,25246
25247,148487,18748,42.672,43.434,0.447,25247
25248,148488,18748,43.434,44.196,0.886,25248
25249,148489,18748,44.196,44.958,0.6,25249
25250,148490,18748,44.958,45.72,4.968,25250
25251,148491,18748,45.72,46.3296,2.292,25251
25252,148492,18748,46.3296,47.244,2.434,25252
25253,148493,18748,47.244,48.006,1.579,25253
25254,148494,18748,48.006,48.768,0.01,25254
25255,148495,18748,48.768,50.292,0.017,25255
25256,148496,18748,50.292,51.054,5.748,25256
25257,148497,18748,51.054,51.816,0.778,25257
25258,148498,18748,51.816,52.7304,3.962,25258
25259,148499,18748,52.7304,53.4924,0.595,25259
25260,148500,18748,53.4924,54.2544,0.043,25260
25261,148501,18748,54.2544,54.864,0.027,25261
25262,148502,18748,54.864,56.388,0.55,25262
25263,148503,18748,56.388,57.912,0.022,25263
25264,148504,18748,57.912,59.436,0.003,25264
25265,148505,18748,59.436,60.96,0.007,25265
25266,148506,18748,60.96,62.1792,0.003,25266
25267,148507,18748,62.1792,63.00216,0.003,25267
25268,148508,18749,8.2296,9.7536,0.003,25268
25269,148509,18749,9.7536,11.2776,0.01,25269
25270,148510,18749,11.2776,12.8016,0.003,25270
25271,148511,18749,12.8016,14.3256,0.005,25271
25272,148512,18749,14.3256,15.8496,0.005,25272
25273,148513,18749,15.8496,17.3736,0.005,25273
25274,148514,18749,17.3736,18.8976,0.01,25274
25275,148515,18749,18.8976,20.4216,0.008,25275
25276,148516,18749,20.4216,21.9456,0.005,25276
25277,148517,18749,21.9456,23.4696,0.003,25277
25278,148518,18749,23.4696,24.9936,0.003,25278
25279,148519,18749,24.9936,26.5176,0.003,25279
25280,148520,18749,26.5176,28.0416,0.003,25280
25281,148521,18749,28.0416,29.5656,0.003,25281
25282,148522,18749,29.5656,31.0896,0.003,25282
25283,148523,18749,31.0896,32.6136,0.003,25283
25284,148524,18749,32.6136,34.1376,0.003,25284
25285,148525,18749,34.1376,35.6616,0.003,25285
25286,148526,18749,35.6616,37.1856,0.005,25286
25287,148527,18749,37.1856,38.7096,0.003,25287
25288,148528,18749,38.7096,40.2336,0.005,25288
25289,148529,18749,40.2336,41.7576,0.094,25289
25290,148530,18749,41.7576,42.5196,1.779,25290
25291,148531,18749,42.5196,43.2816,0.017,25291
25292,148532,18749,43.2816,44.8056,0.01,25292
25293,148533,18749,44.8056,46.3296,0.005,25293
25294,148534,18749,46.3296,47.8536,0.005,25294
25295,148535,18749,47.8536,49.3776,0.005,25295
25296,148536,18749,49.3776,50.9016,0.003,25296
25297,148537,18749,50.9016,52.4256,0.005,25297
25298,148538,18749,52.4256,53.9496,0.01,25298
25299,148539,18749,53.9496,54.7116,0.005,25299
25300,148540,18749,54.7116,56.2356,0.005,25300
25301,148541,18749,56.2356,57.4548,0.003,25301
25302,148542,18749,57.4548,58.2168,0.003,25302
25303,148543,18749,58.2168,58.9788,0.005,25303
25304,148544,18749,58.9788,59.7408,0.015,25304
25305,148545,18749,59.7408,61.2648,0.005,25305
25306,148546,18749,61.2648,62.7888,0.003,25306
25307,148547,18749,62.7888,64.3128,0.003,25307
25308,148548,18749,64.3128,65.2272,0.003,25308
25309,148549,18749,65.2272,66.1416,0.003,25309
25310,148550,18749,66.1416,67.6656,0.003,25310
25311,148551,18749,67.6656,69.1896,0.003,25311
25312,148552,18749,69.1896,70.7136,0.003,25312
25313,148553,18749,70.7136,72.2376,0.003,25313
25314,148554,18749,72.2376,73.7616,0.003,25314
25315,148555,18749,73.7616,74.9808,0.003,25315
25316,148556,18749,74.9808,75.5904,0.003,25316
25317,148557,18749,75.5904,77.1144,0.015,25317
25318,148558,18749,77.1144,78.6384,0.01,25318
25319,148559,18749,78.6384,80.1624,0.01,25319
25320,148560,18749,80.1624,81.6864,0.01,25320
25321,148561,18749,81.6864,83.2104,0.015,25321
25322,148562,18749,83.2104,84.4296,0.01,25322
25323,148563,18749,84.4296,85.0392,0.006,25323
25324,148564,18749,85.0392,86.5632,0.003,25324
25325,148565,18749,86.5632,87.1728,0.003,25325
25326,148566,18749,87.1728,88.0872,0.003,25326
25327,148567,18749,88.0872,88.8492,0.003,25327
25328,148568,18749,88.8492,89.6112,0.003,25328
25329,148569,18749,89.6112,91.1352,0.003,25329
25330,148570,18749,91.1352,92.6592,0.003,25330
25331,148571,18749,92.6592,93.4212,0.005,25331
25332,148572,18749,93.4212,94.1832,0.003,25332
25333,148573,18749,94.1832,95.7072,0.003,25333
25334,148574,18749,95.7072,97.2312,0.003,25334
25335,148575,18749,97.2312,98.93808,0.009,25335
25336,148586,18750,7.9248,8.8392,0.398,25336
25337,148587,18750,8.8392,9.6012,0.015,25337
25338,148588,18750,9.6012,10.5156,0.015,25338
25339,148589,18750,10.5156,12.0396,0.021,25339
25340,148590,18750,12.0396,13.5636,0.014,25340
25341,148591,18750,13.5636,15.0876,0.005,25341
25342,148592,18750,15.0876,16.6116,0.005,25342
25343,148593,18750,16.6116,18.1356,0.005,25343
25344,148594,18750,18.1356,19.6596,0.019,25344
25345,148595,18750,19.6596,21.1836,0.015,25345
25346,148596,18750,21.1836,22.7076,0.012,25346
25347,148597,18750,22.7076,24.2316,0.014,25347
25348,148598,18750,24.2316,25.7556,0.003,25348
25349,148599,18750,25.7556,27.2796,0.009,25349
25350,148600,18750,27.2796,28.8036,0.003,25350
25351,148601,18750,28.8036,30.3276,0.009,25351
25352,148602,18750,30.3276,31.8516,0.003,25352
25353,148603,18750,31.8516,33.3756,0.009,25353
25354,148604,18750,33.3756,34.8996,0.003,25354
25355,148605,18750,34.8996,36.4236,0.003,25355
25356,148606,18750,36.4236,37.9476,0.009,25356
25357,148607,18750,37.9476,39.4716,0.003,25357
25358,148608,18750,39.4716,40.9956,0.005,25358
25359,148609,18750,40.9956,42.5196,0.005,25359
25360,148610,18750,42.5196,44.0436,0.003,25360
25361,148611,18750,44.0436,45.5676,0.003,25361
25362,148612,18750,45.5676,47.0916,0.007,25362
25363,148613,18750,47.0916,48.6156,0.005,25363
25364,148614,18750,48.6156,50.1396,0.005,25364
25365,148615,18750,50.1396,51.6636,0.003,25365
25366,148616,18750,51.6636,53.1876,0.003,25366
25367,148617,18750,53.1876,54.7116,0.003,25367
25368,148618,18750,54.7116,55.626,0.003,25368
25369,148619,18750,55.626,57.15,0.003,25369
25370,148620,18750,57.15,58.674,0.003,25370
25371,148621,18750,58.674,60.198,0.003,25371
25372,148622,18750,60.198,61.722,0.003,25372
25373,148623,18750,61.722,63.246,0.003,25373
25374,148624,18750,63.246,64.77,0.003,25374
25375,148625,18750,64.77,66.294,0.003,25375
25376,148626,18750,66.294,67.818,0.003,25376
25377,148627,18750,67.818,69.342,0.003,25377
25378,148628,18750,69.342,70.866,0.003,25378
25379,148629,18750,70.866,72.39,0.003,25379
25380,148630,18750,72.39,73.152,0.003,25380
25381,148631,18750,73.152,73.914,0.003,25381
25382,148632,18750,73.914,74.8284,0.009,25382
25383,148633,18750,74.8284,75.5904,0.011,25383
25384,148634,18750,75.5904,76.5048,0.009,25384
25385,148635,18750,76.5048,77.724,0.003,25385
25386,148636,18750,77.724,78.486,0.003,25386
25387,148637,18750,78.486,80.01,0.01,25387
25388,148638,18750,80.01,81.0768,0.005,25388
25389,148639,18750,81.0768,82.6008,0.009,25389
25390,148640,18750,82.6008,84.1248,0.003,25390
25391,148641,18750,84.1248,85.6488,0.003,25391
25392,148642,18750,85.6488,87.1728,0.003,25392
25393,148643,18750,87.1728,88.6968,0.003,25393
25394,148644,18750,88.6968,90.2208,0.007,25394
25395,148645,18750,90.2208,91.7448,0.01,25395
25396,148646,18750,91.7448,93.2688,0.003,25396
25397,148647,18750,93.2688,94.7928,0.003,25397
25398,148648,18750,94.7928,96.3168,0.003,25398
25399,148649,18750,96.3168,97.8408,0.003,25399
25400,148650,18750,97.8408,98.99904,0.003,25400
25401,148651,18751,12.4968,14.0208,0.014,25401
25402,148652,18751,14.0208,15.5448,0.009,25402
25403,148653,18751,15.5448,17.0688,0.009,25403
25404,148654,18751,17.0688,17.8308,0.01,25404
25405,148655,18751,17.8308,18.5928,2.695,25405
25406,148656,18751,18.5928,20.1168,0.034,25406
25407,148657,18751,20.1168,21.0312,0.014,25407
25408,148658,18751,21.0312,21.6408,0.009,25408
25409,148659,18751,21.6408,23.1648,0.005,25409
25410,148660,18751,23.1648,24.6888,0.021,25410
25411,148661,18751,24.6888,26.2128,0.01,25411
25412,148662,18751,26.2128,27.7368,0.017,25412
25413,148663,18751,27.7368,28.6512,0.015,25413
25414,148664,18751,28.6512,29.718,0.021,25414
25415,148665,18751,29.718,31.242,0.045,25415
25416,148666,18751,31.242,32.004,0.012,25416
25417,148667,18751,32.004,32.766,0.014,25417
25418,148668,18751,32.766,34.29,0.046,25418
25419,148669,18751,34.29,35.2044,0.009,25419
25420,148670,18751,35.2044,35.814,0.029,25420
25421,148671,18751,35.814,37.338,0.012,25421
25422,148672,18751,37.338,38.862,0.009,25422
25423,148673,18751,38.862,40.386,0.009,25423
25424,148674,18751,40.386,41.91,0.014,25424
25425,148675,18751,41.91,42.672,0.01,25425
25426,148676,18751,42.672,43.434,0.021,25426
25427,148677,18751,43.434,44.958,0.012,25427
25428,148678,18751,44.958,45.72,0.007,25428
25429,148679,18751,45.72,46.482,0.026,25429
25430,148680,18751,46.482,47.244,0.19,25430
25431,148681,18751,47.244,48.006,0.041,25431
25432,148682,18751,48.006,49.53,0.045,25432
25433,148683,18751,49.53,51.054,0.009,25433
25434,148684,18751,51.054,52.578,0.003,25434
25435,148685,18751,52.578,54.102,0.009,25435
25436,148686,18751,54.102,55.626,0.003,25436
25437,148687,18751,55.626,57.15,0.003,25437
25438,148688,18751,57.15,58.674,0.003,25438
25439,148689,18751,58.674,60.198,0.006,25439
25440,148690,18751,60.198,61.1124,0.005,25440
25441,148691,18752,11.1252,12.6492,0.005,25441
25442,148692,18752,12.6492,14.1732,0.005,25442
25443,148693,18752,14.1732,14.9352,0.077,25443
25444,148694,18752,14.9352,15.6972,3.914,25444
25445,148695,18752,15.6972,16.4592,0.015,25445
25446,148696,18752,16.4592,17.2212,0.113,25446
25447,148697,18752,17.2212,18.7452,0.014,25447
25448,148698,18752,18.7452,20.2692,0.003,25448
25449,148699,18752,20.2692,21.7932,0.014,25449
25450,148700,18752,21.7932,23.3172,0.003,25450
25451,148701,18752,23.3172,24.8412,0.003,25451
25452,148702,18752,24.8412,26.3652,0.003,25452
25453,148703,18752,26.3652,27.8892,0.003,25453
25454,148704,18752,27.8892,29.4132,0.003,25454
25455,148705,18752,29.4132,30.9372,0.003,25455
25456,148706,18752,30.9372,32.4612,0.003,25456
25457,148707,18752,32.4612,33.9852,0.003,25457
25458,148708,18752,33.9852,35.5092,0.003,25458
25459,148709,18752,35.5092,37.0332,0.003,25459
25460,148710,18752,37.0332,38.5572,0.003,25460
25461,148711,18752,38.5572,39.3192,0.003,25461
25462,148712,18752,39.3192,40.0812,0.009,25462
25463,148713,18752,40.0812,41.6052,0.003,25463
25464,148714,18752,41.6052,43.1292,0.01,25464
25465,148715,18752,43.1292,44.6532,0.019,25465
25466,148716,18752,44.6532,45.5676,0.017,25466
25467,148717,18752,45.5676,46.482,0.027,25467
25468,148718,18752,46.482,47.244,0.009,25468
25469,148719,18752,47.244,48.006,0.379,25469
25470,148720,18752,48.006,48.768,0.153,25470
25471,148721,18752,48.768,49.53,0.055,25471
25472,148722,18752,49.53,50.292,0.009,25472
25473,148723,18752,50.292,51.054,1.824,25473
25474,148724,18752,51.054,52.2732,0.07,25474
25475,148725,18752,52.2732,53.0352,396.19,25475
25476,148726,18752,53.0352,53.7972,0.537,25476
25477,148727,18752,53.7972,55.3212,0.022,25477
25478,148728,18752,55.3212,56.8452,0.015,25478
25479,148729,18752,56.8452,58.3692,0.014,25479
25480,148730,18752,58.3692,59.8932,0.045,25480
25481,148731,18752,59.8932,61.4172,0.005,25481
25482,148732,18752,61.4172,62.9412,0.003,25482
25483,148733,18752,62.9412,64.4652,0.003,25483
25484,148734,18752,64.4652,65.9892,0.033,25484
25485,148735,18752,65.9892,67.5132,0.01,25485
25486,148736,18752,67.5132,68.7324,0.01,25486
25487,148737,18752,68.7324,69.4944,0.069,25487
25488,148738,18752,69.4944,71.0184,0.007,25488
25489,148739,18752,71.0184,72.5424,0.003,25489
25490,148740,18752,72.5424,73.4568,0.031,25490
25491,148741,18752,73.4568,74.9808,0.01,25491
25492,148742,18752,74.9808,76.5048,0.003,25492
25493,148743,18752,76.5048,78.0288,0.005,25493
25494,148744,18752,78.0288,79.5528,0.003,25494
25495,148745,18752,79.5528,81.0768,0.003,25495
25496,148746,18752,81.0768,82.6008,0.003,25496
25497,148747,18752,82.6008,84.1248,0.046,25497
25498,148748,18752,84.1248,85.6488,0.003,25498
25499,148749,18752,85.6488,87.1728,0.026,25499
25500,148750,18752,87.1728,88.6968,0.003,25500
25501,148751,18752,88.6968,90.2208,0.009,25501
25502,148752,18752,90.2208,91.7448,0.538,25502
25503,148753,18752,91.7448,93.2688,0.014,25503
25504,148754,18752,93.2688,94.7928,0.01,25504
25505,148755,18752,94.7928,96.3168,0.005,25505
25506,148756,18752,96.3168,97.8408,0.134,25506
25507,148757,18752,97.8408,98.99904,0.003,25507
25508,148758,18753,13.716,14.478,0.876,25508
25509,148759,18753,14.478,15.24,3.797,25509
25510,148760,18753,15.24,16.002,0.144,25510
25511,148761,18753,16.002,16.764,0.058,25511
25512,148762,18753,16.764,18.288,0.022,25512
25513,148763,18753,18.288,19.812,0.015,25513
25514,148764,18753,19.812,20.574,0.046,25514
25515,148765,18753,20.574,21.336,12.694,25515
25516,148766,18753,21.336,22.098,0.432,25516
25517,148767,18753,22.098,22.86,0.034,25517
25518,148768,18753,22.86,24.384,0.058,25518
25519,148769,18753,24.384,25.908,0.015,25519
25520,148770,18753,25.908,27.432,0.003,25520
25521,148771,18753,27.432,28.956,0.009,25521
25522,148772,18753,28.956,30.48,0.015,25522
25523,148773,18753,30.48,32.004,0.005,25523
25524,148774,18753,32.004,33.528,0.003,25524
25525,148775,18753,33.528,35.052,0.011,25525
25526,148776,18753,35.052,36.576,0.021,25526
25527,148777,18753,36.576,37.4904,0.087,25527
25528,148778,18753,37.4904,38.4048,3.97,25528
25529,148779,18753,38.4048,39.9288,0.058,25529
25530,148780,18753,39.9288,41.4528,0.005,25530
25531,148781,18753,41.4528,42.9768,0.01,25531
25532,148782,18753,42.9768,44.3484,0.012,25532
25533,148783,18753,44.3484,45.8724,0.019,25533
25534,148784,18753,45.8724,46.6344,0.015,25534
25535,148785,18753,46.6344,47.5488,0.021,25535
25536,148786,18753,47.5488,49.0728,0.003,25536
25537,148787,18753,49.0728,50.5968,0.003,25537
25538,148788,18753,50.5968,51.6636,0.01,25538
25539,148789,18753,51.6636,53.1876,0.005,25539
25540,148790,18753,53.1876,54.102,0.003,25540
25541,148791,18753,54.102,54.7116,0.003,25541
25542,148792,18753,54.7116,55.626,0.007,25542
25543,148793,18753,55.626,57.15,0.013,25543
25544,148794,18753,57.15,58.2168,0.007,25544
25545,148795,18753,58.2168,59.7408,0.038,25545
25546,148796,18753,59.7408,61.2648,0.01,25546
25547,148797,18753,61.2648,62.7888,0.007,25547
25548,148798,18753,62.7888,63.7032,0.003,25548
25549,148799,18753,63.7032,64.6176,0.003,25549
25550,148800,18753,64.6176,66.1416,0.003,25550
25551,148801,18753,66.1416,67.6656,0.003,25551
25552,148802,18753,67.6656,69.1896,0.003,25552
25553,148803,18753,69.1896,70.7136,0.012,25553
25554,148804,18753,70.7136,72.2376,0.003,25554
25555,148805,18753,72.2376,73.7616,0.003,25555
25556,148806,18753,73.7616,75.2856,0.003,25556
25557,148807,18753,75.2856,76.8096,0.003,25557
25558,148808,18753,76.8096,78.3336,0.003,25558
25559,148809,18753,78.3336,80.01,0.003,25559
25560,148810,18754,12.4968,14.0208,0.01,25560
25561,148811,18754,14.0208,15.5448,0.005,25561
25562,148812,18754,15.5448,17.0688,0.003,25562
25563,148813,18754,17.0688,18.5928,0.017,25563
25564,148814,18754,18.5928,20.1168,0.003,25564
25565,148815,18754,20.1168,21.6408,0.024,25565
25566,148816,18754,21.6408,23.1648,0.017,25566
25567,148817,18754,23.1648,24.0792,0.549,25567
25568,148818,18754,24.0792,24.87168,0.058,25568
25569,148819,18754,24.87168,25.51176,0.336,25569
25570,148820,18754,25.51176,26.42616,0.629,25570
25571,148821,18754,26.42616,27.95016,0.057,25571
25572,148822,18754,27.95016,28.6512,0.813,25572
25573,148823,18754,28.6512,30.1752,0.019,25573
25574,148824,18754,30.1752,31.6992,0.009,25574
25575,148825,18754,31.6992,33.2232,0.003,25575
25576,148826,18754,33.2232,34.7472,0.177,25576
25577,148827,18754,34.7472,35.5092,3.603,25577
25578,148828,18754,35.5092,36.4236,7.638,25578
25579,148829,18754,36.4236,37.6428,0.058,25579
25580,148830,18754,37.6428,38.2524,0.238,25580
25581,148831,18754,38.2524,38.862,0.314,25581
25582,148832,18754,38.862,39.7764,1.322,25582
25583,148833,18754,39.7764,40.6908,0.209,25583
25584,148834,18754,40.6908,41.4528,0.477,25584
25585,148835,18754,41.4528,42.9768,0.006,25585
25586,148836,18754,42.9768,43.8912,0.01,25586
25587,148837,18754,43.8912,44.8056,1.178,25587
25588,148838,18754,44.8056,45.4152,1.533,25588
25589,148839,18754,45.4152,46.0248,0.106,25589
25590,148840,18754,46.0248,46.87824,3.658,25590
25591,148841,18754,46.87824,48.28032,0.026,25591
25592,148842,18754,48.28032,49.80432,0.012,25592
25593,148843,18754,49.80432,51.32832,0.015,25593
25594,148844,18754,51.32832,52.24272,0.012,25594
25595,148845,18754,52.24272,52.85232,0.01,25595
25596,148846,18754,52.85232,54.37632,0.01,25596
25597,148847,18754,54.37632,55.90032,0.003,25597
25598,148848,18754,55.90032,57.42432,0.003,25598
25599,148849,18754,57.42432,58.94832,0.003,25599
25600,148850,18754,58.94832,60.47232,0.003,25600
25601,148851,18754,60.47232,61.99632,0.003,25601
25602,148852,18754,61.99632,63.52032,0.006,25602
25603,148853,18754,63.52032,65.04432,0.003,25603
25604,148854,18754,65.04432,66.56832,0.009,25604
25605,148855,18754,66.56832,68.09232,0.007,25605
25606,148856,18754,68.09232,68.8848,0.005,25606
25607,148857,18754,68.8848,69.61632,0.01,25607
25608,148858,18754,69.61632,71.14032,0.01,25608
25609,148859,18754,71.14032,72.66432,0.01,25609
25610,148860,18754,72.66432,73.70064,0.012,25610
25611,148861,18754,73.70064,75.22464,0.005,25611
25612,148862,18754,75.22464,76.74864,0.009,25612
25613,148863,18754,76.74864,78.27264,0.009,25613
25614,148864,18754,78.27264,79.79664,0.014,25614
25615,148865,18754,79.79664,81.32064,0.009,25615
25616,148866,18754,81.32064,82.84464,0.01,25616
25617,148867,18754,82.84464,84.36864,0.009,25617
25618,148868,18754,84.36864,85.89264,0.007,25618
25619,148869,18754,85.89264,87.41664,0.007,25619
25620,148870,18754,87.41664,88.94064,0.003,25620
25621,148871,18754,88.94064,90.46464,0.009,25621
25622,148872,18754,90.46464,91.98864,0.009,25622
25623,148873,18754,91.98864,93.51264,0.003,25623
25624,148874,18754,93.51264,95.03664,0.01,25624
25625,148875,18754,95.03664,96.56064,0.014,25625
25626,148876,18754,96.56064,97.536,0.009,25626
25627,148877,18755,13.01496,14.56944,0.081,25627
25628,148878,18755,14.56944,16.09344,1.205,25628
25629,148879,18755,16.09344,17.61744,2.765,25629
25630,148880,18755,17.61744,18.65376,0.06,25630
25631,148881,18755,18.65376,19.75104,0.005,25631
25632,148882,18755,19.75104,20.84832,0.005,25632
25633,148883,18755,20.84832,22.06752,0.008,25633
25634,148884,18755,22.06752,23.0124,0.003,25634
25635,148885,18755,23.0124,24.5364,0.003,25635
25636,148886,18755,24.5364,26.0604,0.003,25636
25637,148887,18755,26.0604,27.5844,0.003,25637
25638,148888,18755,27.5844,28.956,0.003,25638
25639,148889,18755,28.956,30.48,0.005,25639
25640,148890,18755,30.48,31.6992,0.003,25640
25641,148891,18755,31.6992,32.67456,0.003,25641
25642,148892,18755,32.67456,34.1376,0.005,25642
25643,148893,18755,34.1376,35.6616,0.003,25643
25644,148894,18755,35.6616,36.45408,0.01,25644
25645,148895,18755,36.45408,37.36848,0.015,25645
25646,148896,18755,37.36848,38.89248,0.003,25646
25647,148897,18755,38.89248,39.80688,0.003,25647
25648,148898,18755,39.80688,40.9956,0.003,25648
25649,148899,18755,40.9956,42.5196,0.003,25649
25650,148900,18755,42.5196,44.0436,0.003,25650
25651,148901,18755,44.0436,45.2628,0.005,25651
25652,148902,18755,45.2628,46.51248,0.005,25652
25653,148903,18755,46.51248,48.03648,0.154,25653
25654,148904,18755,48.03648,49.56048,0.003,25654
25655,148905,18755,49.56048,50.84064,0.003,25655
25656,148906,18755,50.84064,51.57216,0.055,25656
25657,148907,18755,51.57216,52.18176,8.715,25657
25658,148908,18755,52.18176,52.91328,9.566,25658
25659,148909,18755,52.91328,53.6448,6.579,25659
25660,148910,18755,53.6448,54.49824,0.295,25660
25661,148911,18755,54.49824,55.26024,630.69,25661
25662,148912,18755,55.26024,56.05272,6.13,25662
25663,148913,18755,56.05272,56.6928,17.83,25663
25664,148914,18755,56.6928,57.4548,0.105,25664
25665,148915,18755,57.4548,58.5216,2.215,25665
25666,148916,18755,58.5216,59.2836,36.165,25666
25667,148917,18755,59.2836,59.8932,32.664,25667
25668,148918,18755,59.8932,60.62472,0.209,25668
25669,148919,18755,60.62472,61.84392,0.201,25669
25670,148920,18755,61.84392,62.45352,0.034,25670
25671,148921,18755,62.45352,63.36792,0.005,25671
25672,148922,18755,63.36792,64.89192,0.005,25672
25673,148923,18755,64.89192,66.41592,0.003,25673
25674,148924,18755,66.41592,67.75704,0.005,25674
25675,148925,18755,67.75704,68.97624,0.003,25675
25676,148926,18755,68.97624,69.67728,0.003,25676
25677,148927,18755,69.67728,70.7136,0.003,25677
25678,148928,18755,70.7136,71.87184,0.003,25678
25679,148929,18755,71.87184,73.39584,0.003,25679
25680,148930,18755,73.39584,74.91984,0.003,25680
25681,148931,18755,74.91984,76.44384,0.008,25681
25682,148932,18755,76.44384,77.96784,0.003,25682
25683,148933,18755,77.96784,79.49184,0.005,25683
25684,148934,18755,79.49184,80.98536,0.003,25684
25685,148935,18756,12.192,12.954,30.665,25685
25686,148936,18756,12.954,14.478,0.003,25686
25687,148937,18756,14.478,16.002,0.015,25687
25688,148938,18756,16.002,16.9164,0.045,25688
25689,148939,18756,16.9164,17.6784,10.025,25689
25690,148940,18756,17.6784,18.4404,3.869,25690
25691,148941,18756,18.4404,19.9644,1.335,25691
25692,148942,18756,19.9644,21.4884,0.514,25692
25693,148943,18756,21.4884,22.2504,18.999,25693
25694,148944,18756,22.2504,22.86,1.599,25694
25695,148945,18756,22.86,23.622,4.529,25695
25696,148946,18756,23.622,24.384,32.83,25696
25697,148947,18756,24.384,25.146,8.305,25697
25698,148948,18756,25.146,25.908,0.905,25698
25699,148949,18756,25.908,26.67,4.03,25699
25700,148950,18756,26.67,28.194,0.015,25700
25701,148951,18756,28.194,29.4132,0.49,25701
25702,148952,18756,29.4132,30.1752,0.005,25702
25703,148953,18756,30.1752,30.9372,0.01,25703
25704,148954,18756,30.9372,32.4612,0.005,25704
25705,148955,18756,32.4612,33.3756,0.013,25705
25706,148956,18756,33.3756,34.1376,1.965,25706
25707,148957,18756,34.1376,34.8996,0.135,25707
25708,148958,18756,34.8996,35.6616,0.026,25708
25709,148959,18756,35.6616,36.4236,0.075,25709
25710,148960,18756,36.4236,37.1856,0.326,25710
25711,148961,18756,37.1856,37.9476,0.446,25711
25712,148962,18756,37.9476,39.4716,0.015,25712
25713,148963,18756,39.4716,40.9956,0.078,25713
25714,148964,18756,40.9956,42.5196,0.981,25714
25715,148965,18756,42.5196,44.0436,0.01,25715
25716,148966,18756,44.0436,45.5676,0.005,25716
25717,148967,18756,45.5676,47.0916,0.003,25717
25718,148968,18756,47.0916,48.6156,0.005,25718
25719,148969,18756,48.6156,50.1396,0.003,25719
25720,148970,18756,50.1396,51.6636,0.003,25720
25721,148971,18756,51.6636,53.1876,0.008,25721
25722,148972,18756,53.1876,54.7116,0.003,25722
25723,148973,18756,54.7116,56.2356,0.015,25723
25724,148974,18756,56.2356,57.7596,0.334,25724
25725,148975,18756,57.7596,59.2836,0.015,25725
25726,148976,18756,59.2836,60.8076,0.005,25726
25727,148977,18756,60.8076,62.3316,0.003,25727
25728,148978,18756,62.3316,63.8556,0.01,25728
25729,148979,18756,63.8556,65.3796,0.013,25729
25730,148980,18756,65.3796,65.9892,0.01,25730
25731,148981,18756,65.9892,66.9036,0.775,25731
25732,148982,18756,66.9036,68.48856,0.026,25732
25733,148983,18756,68.48856,70.01256,0.003,25733
25734,148984,18756,70.01256,71.53656,0.01,25734
25735,148985,18756,71.53656,73.06056,0.003,25735
25736,148986,18756,73.06056,74.58456,0.005,25736
25737,148987,18756,74.58456,76.10856,0.003,25737
25738,148988,18756,76.10856,77.63256,0.005,25738
25739,148989,18756,77.63256,79.15656,0.01,25739
25740,148990,18756,79.15656,80.68056,0.003,25740
25741,148991,18756,80.68056,82.20456,0.003,25741
25742,148992,18756,82.20456,83.72856,0.005,25742
25743,148993,18756,83.72856,85.25256,0.003,25743
25744,148994,18756,85.25256,86.77656,0.01,25744
25745,148995,18756,86.77656,88.30056,0.03,25745
25746,148996,18756,88.30056,89.82456,0.005,25746
25747,148997,18756,89.82456,91.34856,0.021,25747
25748,148998,18756,91.34856,92.6592,0.003,25748
25749,148999,18756,92.6592,94.12224,0.003,25749
25750,149000,18756,94.12224,95.64624,0.003,25750
25751,149001,18756,95.64624,96.25584,0.003,25751
25752,149002,18756,96.25584,96.86544,0.003,25752
25753,149003,18756,96.86544,97.77984,0.014,25753
25754,149004,18756,97.77984,99.30384,0.005,25754
