,Unnamed: 0,BHID,FROM,TO,LITHO_DESC,lithoID,_id0
410,18482,14343,147.0,150.26,Early Diorite,2.0,410
411,18483,14343,150.26,196.07,Intermediate to Ultramafic Volcanics,5.0,411
412,18484,14343,196.07,200.13,Early Diorite,2.0,412
413,18485,14343,200.13,209.12,Intermediate to Ultramafic Volcanics,5.0,413
414,18486,14343,209.12,213.75,Felsic to Intermediate Dykes,3.0,414
415,18487,14343,213.75,245.36,Intermediate to Ultramafic Volcanics,5.0,415
416,18488,14344,0.0,8.22,Casing,1.0,416
417,18489,14344,8.22,23.65,Intermediate to Ultramafic Volcanics,5.0,417
418,18490,14344,23.65,47.54,Early Diorite,2.0,418
419,18491,14344,47.54,71.01,Indifferenciated Tuffs,6.0,419
420,18492,14344,71.01,85.55,Intermediate to Ultramafic Volcanics,5.0,420
421,18493,14344,85.55,88.94,Felsic to Intermediate Dykes,3.0,421
422,18494,14344,88.94,94.6,Indifferenciated Tuffs,6.0,422
423,18495,14344,94.6,97.53,Felsic to Intermediate Dykes,3.0,423
424,18496,14344,97.53,117.65,Indifferenciated Tuffs,6.0,424
425,18497,14344,117.65,123.07,Early Diorite,2.0,425
426,18498,14344,123.07,127.07,Felsic to Intermediate Dykes,3.0,426
427,18499,14344,127.07,137.52,Early Diorite,2.0,427
428,18500,14344,137.52,143.8,Indifferenciated Tuffs,6.0,428
429,18501,14344,143.8,161.3,Early Diorite,2.0,429
430,18502,14344,161.3,167.64,Felsic to Intermediate Dykes,3.0,430
431,18503,14344,167.64,179.31,Early Diorite,2.0,431
432,18504,14344,179.31,179.89,Felsic to Intermediate Dykes,3.0,432
433,18505,14344,179.89,194.46,Intermediate to Ultramafic Volcanics,5.0,433
434,18506,14344,194.46,199.64,Shear Zone,4.0,434
435,18507,14344,199.64,202.99,Intermediate to Ultramafic Volcanics,5.0,435
436,18508,14344,202.99,204.82,Shear Zone,4.0,436
437,18509,14344,204.82,238.26,Early Diorite,2.0,437
438,18510,14344,238.26,245.66,Shear Zone,4.0,438
439,18511,14344,245.66,251.33,Early Diorite,2.0,439
440,18512,14344,251.33,273.71,Shear Zone,4.0,440
441,18513,14344,273.71,300.47,Shear Zone,4.0,441
442,18514,14344,300.47,308.45,Felsic to Intermediate Dykes,3.0,442
443,18515,14344,308.45,312.02,Diorite,2.0,443
444,18516,14344,312.02,313.33,Felsic to Intermediate Dykes,3.0,444
445,18517,14344,313.33,341.83,Intermediate to Ultramafic Volcanics,5.0,445
446,18518,14344,341.83,349.3,Early Diorite,2.0,446
447,18519,14344,349.3,355.54,Intermediate to Ultramafic Volcanics,5.0,447
448,18520,14345,0.0,7.31,Casing,1.0,448
449,18521,14345,7.31,27.18,Intermediate to Ultramafic Volcanics,5.0,449
450,18522,14345,27.18,38.77,Early Diorite,2.0,450
451,18523,14345,38.77,40.11,Felsic to Intermediate Dykes,3.0,451
452,18524,14345,40.11,52.88,Indifferenciated Tuffs,6.0,452
453,18525,14345,52.88,55.47,Early Diorite,2.0,453
454,18526,14345,55.47,93.36,Indifferenciated Tuffs,6.0,454
455,18527,14345,93.36,100.73,Early Diorite,2.0,455
456,18528,14345,100.73,104.82,Felsic to Intermediate Dykes,3.0,456
457,18529,14345,104.82,142.64,Early Diorite,2.0,457
458,18530,14345,142.64,165.35,Intermediate to Ultramafic Volcanics,5.0,458
459,18531,14345,165.35,169.52,Early Diorite,2.0,459
460,18532,14345,169.52,172.39,Intermediate to Ultramafic Volcanics,5.0,460
461,18533,14345,172.39,174.68,Early Diorite,2.0,461
462,18534,14345,174.68,205.95,Intermediate to Ultramafic Volcanics,5.0,462
463,18535,14345,205.95,209.76,Felsic to Intermediate Dykes,3.0,463
464,18536,14345,209.76,213.87,Intermediate to Ultramafic Volcanics,5.0,464
465,18537,14345,213.87,219.15,Felsic to Intermediate Dykes,3.0,465
466,18538,14345,219.15,242.55,Intermediate to Ultramafic Volcanics,5.0,466
467,18539,14345,242.55,247.19,Felsic to Intermediate Dykes,3.0,467
468,18540,14345,247.19,248.71,Intermediate to Ultramafic Volcanics,5.0,468
469,18986,14400,0.0,4.57,Casing,1.0,469
470,18987,14400,4.57,48.64,Indifferenciated Tuffs,6.0,470
471,18988,14400,48.64,74.37,Early Diorite,2.0,471
472,18989,14400,74.37,87.56,Felsic to Intermediate Dykes,3.0,472
473,18990,14400,87.56,101.98,Intermediate to Ultramafic Volcanics,5.0,473
474,18991,14400,101.98,108.56,Felsic to Intermediate Dykes,3.0,474
475,18992,14400,108.56,181.78,Intermediate to Ultramafic Volcanics,5.0,475
476,18993,14400,181.78,190.68,Felsic to Intermediate Dykes,3.0,476
477,18994,14400,190.68,195.07,Intermediate to Ultramafic Volcanics,5.0,477
478,18995,14400,195.07,213.96,Early Diorite,2.0,478
479,18996,14400,213.96,246.67,Intermediate to Ultramafic Volcanics,5.0,479
480,18997,14400,246.67,259.78,Early Diorite,2.0,480
481,18998,14400,259.78,270.96,Felsic to Intermediate Dykes,3.0,481
482,18999,14400,270.96,275.99,Early Diorite,2.0,482
483,19000,14400,275.99,306.17,Intermediate to Ultramafic Volcanics,5.0,483
484,19001,14400,306.17,318.21,Felsic to Intermediate Dykes,3.0,484
485,19002,14400,318.21,364.84,Intermediate to Ultramafic Volcanics,5.0,485
486,19003,14400,364.84,388.01,Felsic to Intermediate Dykes,3.0,486
487,19004,14400,388.01,419.4,Intermediate to Ultramafic Volcanics,5.0,487
488,22671,14972,0.0,3.65,Casing,1.0,488
489,22672,14972,3.65,13.99,Intermediate to Ultramafic Volcanics,5.0,489
490,22673,14972,13.99,22.31,Shear Zone,4.0,490
491,22674,14972,22.31,33.49,Intermediate to Ultramafic Volcanics,5.0,491
492,22675,14972,33.49,44.01,Felsic to Intermediate Dykes,3.0,492
493,22676,14972,44.01,46.78,Shear Zone,4.0,493
494,22677,14972,46.78,79.43,Intermediate to Ultramafic Volcanics,5.0,494
495,22678,14972,79.43,83.05,Felsic to Intermediate Dykes,3.0,495
496,22679,14972,83.05,88.23,Indifferenciated Tuffs,6.0,496
497,22680,14972,88.23,97.93,Intermediate to Ultramafic Volcanics,5.0,497
498,22681,14972,97.93,101.89,Early Diorite,2.0,498
499,22682,14972,101.89,102.56,Intermediate to Ultramafic Volcanics,5.0,499
500,22683,14972,102.56,104.05,Early Diorite,2.0,500
501,22684,14972,104.05,138.92,Intermediate to Ultramafic Volcanics,5.0,501
502,22685,14972,138.92,159.56,Early Diorite,2.0,502
503,22686,14972,159.56,167.67,Shear Zone,4.0,503
504,22687,14972,167.67,171.75,Intermediate to Ultramafic Volcanics,5.0,504
505,22688,14972,171.75,178.46,Early Diorite,2.0,505
506,22689,14972,178.46,181.26,Intermediate to Ultramafic Volcanics,5.0,506
507,22690,14972,181.26,184.4,Early Diorite,2.0,507
508,22691,14972,184.4,192.96,Intermediate to Ultramafic Volcanics,5.0,508
509,22692,14972,192.96,193.73,Quartz-Tourmaline Veins,10.0,509
510,22693,14972,193.73,203.39,Intermediate to Ultramafic Volcanics,5.0,510
511,22694,14972,203.39,204.36,Early Diorite,2.0,511
512,22695,14972,204.36,208.78,Intermediate to Ultramafic Volcanics,5.0,512
513,22696,14972,208.78,212.59,Early Diorite,2.0,513
514,22697,14972,212.59,218.84,Intermediate to Ultramafic Volcanics,5.0,514
515,22698,14972,218.84,266.85,Early Diorite,2.0,515
516,22699,14972,266.85,275.84,Intermediate to Ultramafic Volcanics,5.0,516
517,22700,14972,275.84,281.63,Early Diorite,2.0,517
518,22701,14972,281.63,287.12,Intermediate to Ultramafic Volcanics,5.0,518
519,22702,14972,287.12,294.04,Early Diorite,2.0,519
520,22703,14972,294.04,294.77,Felsic to Intermediate Dykes,3.0,520
521,22704,14972,294.77,296.69,Intermediate to Ultramafic Volcanics,5.0,521
522,22705,14972,296.69,309.43,Felsic to Intermediate Dykes,3.0,522
523,22706,14972,309.43,319.49,Early Diorite,2.0,523
524,22707,14972,319.49,326.74,Intermediate to Ultramafic Volcanics,5.0,524
525,22708,14972,326.74,395.63,Early Diorite,2.0,525
526,22709,14973,0.0,1.21,Casing,1.0,526
527,22710,14973,1.21,52.94,Intermediate to Ultramafic Volcanics,5.0,527
528,22711,14973,52.94,62.33,Early Diorite,2.0,528
529,22712,14973,62.33,79.03,Intermediate to Ultramafic Volcanics,5.0,529
530,22713,14973,79.03,80.46,Felsic to Intermediate Dykes,3.0,530
531,22714,14973,80.46,234.08,Intermediate to Ultramafic Volcanics,5.0,531
532,22715,14973,234.08,244.26,Early Diorite,2.0,532
533,22716,14973,244.26,262.15,Indifferenciated Tuffs,6.0,533
534,22717,14973,262.15,270.35,Intermediate to Ultramafic Volcanics,5.0,534
535,22718,14973,270.35,276.75,Early Diorite,2.0,535
536,22719,14973,276.75,285.68,Intermediate to Ultramafic Volcanics,5.0,536
537,22720,14973,285.68,289.77,Felsic to Intermediate Dykes,3.0,537
538,22721,14973,289.77,294.83,Intermediate to Ultramafic Volcanics,5.0,538
539,22722,14973,294.83,303.67,Early Diorite,2.0,539
540,22723,14973,303.67,312.2,Intermediate to Ultramafic Volcanics,5.0,540
541,22724,14973,312.2,317.05,Felsic to Intermediate Dykes,3.0,541
542,22725,14973,317.05,328.11,Intermediate to Ultramafic Volcanics,5.0,542
543,22726,14973,328.11,336.49,Felsic to Intermediate Dykes,3.0,543
544,22727,14973,336.49,344.94,Intermediate to Ultramafic Volcanics,5.0,544
545,22728,14973,344.94,357.68,Early Diorite,2.0,545
546,22729,14973,357.68,368.92,Indifferenciated Tuffs,6.0,546
547,22730,14973,368.92,413.91,Intermediate to Ultramafic Volcanics,5.0,547
548,22731,14974,0.0,6.09,Casing,1.0,548
549,22732,14974,6.09,12.98,Indifferenciated Tuffs,6.0,549
550,22733,14974,12.98,23.86,Intermediate to Ultramafic Volcanics,5.0,550
551,22734,14974,23.86,28.95,Early Diorite,2.0,551
552,22735,14974,28.95,35.5,Intermediate to Ultramafic Volcanics,5.0,552
553,22736,14974,35.5,54.71,Intermediate to Ultramafic Volcanics,5.0,553
554,22737,14974,54.71,69.03,Early Diorite,2.0,554
555,22738,14974,69.03,79.61,Intermediate to Ultramafic Volcanics,5.0,555
556,22739,14974,79.61,80.22,Early Diorite,2.0,556
557,22740,14974,80.22,82.57,Felsic to Intermediate Dykes,3.0,557
558,22741,14974,82.57,126.37,Intermediate to Ultramafic Volcanics,5.0,558
559,22742,14974,126.37,131.97,Early Diorite,2.0,559
560,22743,14974,131.97,159.04,Intermediate to Ultramafic Volcanics,5.0,560
561,22744,14974,159.04,174.98,Indifferenciated Tuffs,6.0,561
562,22745,14974,174.98,180.5,Shear Zone,4.0,562
563,22746,14974,180.5,226.07,Early Diorite,2.0,563
564,22747,14974,226.07,228.9,Intermediate to Ultramafic Volcanics,5.0,564
565,22748,14974,228.9,232.98,Shear Zone,4.0,565
566,22749,14974,232.98,271.57,Intermediate to Ultramafic Volcanics,5.0,566
567,22750,14974,271.57,277.67,Felsic to Intermediate Dykes,3.0,567
568,22751,14974,277.67,279.8,Intermediate to Ultramafic Volcanics,5.0,568
569,22752,14974,279.8,281.17,Shear Zone,4.0,569
570,22753,14974,281.17,292.3,Early Diorite,2.0,570
571,22754,14974,292.3,293.06,Shear Zone,4.0,571
572,22755,14974,293.06,309.4,Intermediate to Ultramafic Volcanics,5.0,572
573,22756,14974,309.4,310.25,Felsic to Intermediate Dykes,3.0,573
574,22757,14974,310.25,311.07,Early Diorite,2.0,574
575,22758,14974,311.07,322.17,Intermediate to Ultramafic Volcanics,5.0,575
576,22759,14974,322.17,327.69,Indifferenciated Tuffs,6.0,576
577,22760,14974,327.69,332.38,Early Diorite,2.0,577
578,22761,14974,332.38,333.63,Shear Zone,4.0,578
579,22762,14974,333.63,336.98,Indifferenciated Tuffs,6.0,579
580,22763,14974,336.98,338.93,Early Diorite,2.0,580
581,22764,14974,338.93,394.28,Indifferenciated Tuffs,6.0,581
582,22765,14974,394.28,398.92,Shear Zone,4.0,582
583,22766,14974,398.92,404.71,Intermediate to Ultramafic Volcanics,5.0,583
584,22767,14974,404.71,408.24,Felsic to Intermediate Dykes,3.0,584
585,22768,14974,408.24,429.15,Intermediate to Ultramafic Volcanics,5.0,585
586,22769,14975,0.0,3.35,Casing,1.0,586
587,22770,14975,3.35,15.54,Early Diorite,2.0,587
588,22771,14975,15.54,16.0,Shear Zone,4.0,588
589,22772,14975,16.0,16.48,Early Diorite,2.0,589
590,22773,14975,16.48,57.72,Intermediate to Ultramafic Volcanics,5.0,590
591,22774,14975,57.72,77.66,Indifferenciated Tuffs,6.0,591
592,22775,14975,77.66,79.46,Felsic to Intermediate Dykes,3.0,592
593,22776,14975,79.46,127.8,Indifferenciated Tuffs,6.0,593
594,22777,14975,127.8,152.52,Intermediate to Ultramafic Volcanics,5.0,594
595,22778,14975,152.52,173.18,Indifferenciated Tuffs,6.0,595
596,22779,14975,173.18,179.89,Early Diorite,2.0,596
597,22780,14975,179.89,180.62,Quartz-Tourmaline Veins,10.0,597
598,22781,14975,180.62,185.56,Early Diorite,2.0,598
599,22782,14975,185.56,186.11,Indifferenciated Tuffs,6.0,599
600,22783,14975,186.11,189.34,Early Diorite,2.0,600
601,22784,14975,189.34,304.37,Indifferenciated Tuffs,6.0,601
602,22785,14975,304.37,309.89,Felsic to Intermediate Dykes,3.0,602
603,22786,14975,309.89,312.32,Intermediate to Ultramafic Volcanics,5.0,603
604,22787,14975,312.32,312.9,Felsic to Intermediate Dykes,3.0,604
605,22788,14975,312.9,331.8,Intermediate to Ultramafic Volcanics,5.0,605
606,22789,14975,331.8,333.14,Felsic to Intermediate Dykes,3.0,606
607,22790,14975,333.14,342.59,Intermediate to Ultramafic Volcanics,5.0,607
608,22791,14975,342.59,343.14,Felsic to Intermediate Dykes,3.0,608
609,22792,14975,343.14,346.64,Intermediate to Ultramafic Volcanics,5.0,609
610,22793,14975,346.64,350.85,Shear Zone,4.0,610
611,22794,14975,350.85,375.14,Early Diorite,2.0,611
612,22795,14975,375.14,379.53,Felsic to Intermediate Dykes,3.0,612
613,22796,14975,379.53,419.7,Intermediate to Ultramafic Volcanics,5.0,613
614,22797,14975,419.7,429.15,Shear Zone,4.0,614
615,22798,14976,0.0,3.04,Casing,1.0,615
616,22799,14976,3.04,39.53,Indifferenciated Tuffs,6.0,616
617,22800,14976,39.53,75.77,Intermediate to Ultramafic Volcanics,5.0,617
618,22801,14976,75.77,77.87,Indifferenciated Tuffs,6.0,618
619,22802,14976,77.87,79.03,Intermediate to Ultramafic Volcanics,5.0,619
620,22803,14976,79.03,106.07,Indifferenciated Tuffs,6.0,620
621,22804,14976,106.07,110.55,Shear Zone,4.0,621
622,22805,14976,110.55,112.04,Intermediate to Ultramafic Volcanics,5.0,622
623,22806,14976,112.04,128.93,Indifferenciated Tuffs,6.0,623
624,22807,14976,128.93,139.59,Early Diorite,2.0,624
625,22808,14976,139.59,159.01,Indifferenciated Tuffs,6.0,625
626,22809,14976,159.01,161.36,Intermediate to Ultramafic Volcanics,5.0,626
627,22810,14976,161.36,242.59,Indifferenciated Tuffs,6.0,627
628,22811,14976,242.59,243.01,Felsic to Intermediate Dykes,3.0,628
629,22812,14976,243.01,243.53,Indifferenciated Tuffs,6.0,629
630,22813,14976,243.53,245.15,Felsic to Intermediate Dykes,3.0,630
631,22814,14976,245.15,248.16,Shear Zone,4.0,631
632,22815,14976,248.16,254.29,Felsic to Intermediate Dykes,3.0,632
633,22816,14976,254.29,285.78,Indifferenciated Tuffs,6.0,633
634,22817,14976,285.78,290.62,Early Diorite,2.0,634
635,22818,14976,290.62,302.05,Shear Zone,4.0,635
636,22819,14976,302.05,303.45,Intermediate to Ultramafic Volcanics,5.0,636
637,22820,14976,303.45,347.77,Indifferenciated Tuffs,6.0,637
638,22821,14976,347.77,353.72,Felsic to Intermediate Dykes,3.0,638
639,22822,14976,353.72,376.94,Indifferenciated Tuffs,6.0,639
640,22823,14976,376.94,377.67,Felsic to Intermediate Dykes,3.0,640
641,22824,14976,377.67,397.76,Indifferenciated Tuffs,6.0,641
642,22825,14977,0.0,12.19,Casing,1.0,642
643,22826,14977,12.19,22.4,Indifferenciated Tuffs,6.0,643
644,22827,14977,22.4,24.41,Intermediate to Ultramafic Volcanics,5.0,644
645,22828,14977,24.41,142.09,Indifferenciated Tuffs,6.0,645
646,22829,14977,142.09,145.35,Felsic to Intermediate Dykes,3.0,646
647,22830,14977,145.35,155.47,Indifferenciated Tuffs,6.0,647
648,22831,14977,155.47,169.25,Intermediate to Ultramafic Volcanics,5.0,648
649,22832,14977,169.25,172.66,Felsic to Intermediate Dykes,3.0,649
650,22833,14977,172.66,185.47,Shear Zone,4.0,650
651,22834,14977,185.47,210.49,Intermediate to Ultramafic Volcanics,5.0,651
652,22835,14977,210.49,214.88,Indifferenciated Tuffs,6.0,652
653,22836,14977,214.88,304.55,Intermediate to Ultramafic Volcanics,5.0,653
654,22837,14977,304.55,312.35,Felsic to Intermediate Dykes,3.0,654
655,22838,14977,312.35,385.48,Intermediate to Ultramafic Volcanics,5.0,655
656,22839,14977,385.48,388.13,Early Diorite,2.0,656
657,22840,14977,388.13,395.93,Intermediate to Ultramafic Volcanics,5.0,657
658,22841,14978,0.0,12.19,Casing,1.0,658
659,22842,14978,12.19,17.25,Indifferenciated Tuffs,6.0,659
660,22843,14978,17.25,20.11,Early Diorite,2.0,660
661,22844,14978,20.11,22.61,Indifferenciated Tuffs,6.0,661
662,22845,14978,22.61,30.29,Early Diorite,2.0,662
663,22846,14978,30.29,43.34,Indifferenciated Tuffs,6.0,663
664,22847,14978,43.34,45.01,Early Diorite,2.0,664
665,22848,14978,45.01,54.74,Indifferenciated Tuffs,6.0,665
666,22849,14978,54.74,57.94,Early Diorite,2.0,666
667,22850,14978,57.94,60.28,Indifferenciated Tuffs,6.0,667
668,22851,14978,60.28,66.2,Early Diorite,2.0,668
669,22852,14978,66.2,85.19,Intermediate to Ultramafic Volcanics,5.0,669
670,22853,14978,85.19,87.53,Early Diorite,2.0,670
671,22854,14978,87.53,91.04,Indifferenciated Tuffs,6.0,671
672,22855,14978,91.04,97.17,Early Diorite,2.0,672
673,22856,14978,97.17,98.63,Intermediate to Ultramafic Volcanics,5.0,673
674,22857,14978,98.63,102.44,Early Diorite,2.0,674
675,22858,14978,102.44,107.89,Indifferenciated Tuffs,6.0,675
676,22859,14978,107.89,119.93,Early Diorite,2.0,676
677,22860,14978,119.93,124.72,Intermediate to Ultramafic Volcanics,5.0,677
678,22861,14978,124.72,151.54,Indifferenciated Tuffs,6.0,678
679,22862,14978,151.54,152.79,Felsic to Intermediate Dykes,3.0,679
680,22863,14978,152.79,165.2,Indifferenciated Tuffs,6.0,680
681,22864,14978,165.2,174.49,Early Diorite,2.0,681
682,22865,14978,174.49,177.21,Indifferenciated Tuffs,6.0,682
683,22866,14978,177.21,179.25,Early Diorite,2.0,683
684,22867,14978,179.25,189.7,Indifferenciated Tuffs,6.0,684
685,22868,14978,189.7,195.25,Early Diorite,2.0,685
686,22869,14978,195.25,238.65,Indifferenciated Tuffs,6.0,686
687,22870,14978,238.65,309.37,Intermediate to Ultramafic Volcanics,5.0,687
688,22871,14978,309.37,318.3,Indifferenciated Tuffs,6.0,688
689,22872,14978,318.3,337.5,Intermediate to Ultramafic Volcanics,5.0,689
690,22873,14978,337.5,368.19,Indifferenciated Tuffs,6.0,690
691,22954,15,0.0,7.01,Casing,1.0,691
692,22955,15,7.01,8.53,Shear Zone,4.0,692
693,22956,15,8.53,13.56,Early Diorite,2.0,693
694,22957,15,13.56,16.45,Shear Zone,4.0,694
695,22958,15,16.45,18.89,Early Diorite,2.0,695
696,22959,15,18.89,21.94,Diorite,2.0,696
697,22960,15,21.94,24.07,Early Diorite,2.0,697
698,22961,15,24.07,54.86,Shear Zone,4.0,698
699,22962,15,54.86,62.48,Early Diorite,2.0,699
700,22963,15,62.48,68.88,Intermediate to Ultramafic Volcanics,5.0,700
701,22964,15,68.88,71.62,Shear Zone,4.0,701
702,22965,15,71.62,86.41,Early Diorite,2.0,702
703,22966,15,86.41,87.47,Intermediate to Ultramafic Volcanics,5.0,703
704,22967,15,87.47,88.08,Early Diorite,2.0,704
705,22968,15,88.08,92.65,Intermediate to Ultramafic Volcanics,5.0,705
706,22969,15,92.65,95.85,Early Diorite,2.0,706
707,23074,15025,0.0,6.09,Casing,1.0,707
708,23075,15025,6.09,45.41,Intermediate to Ultramafic Volcanics,5.0,708
709,23076,15025,45.41,48.24,Felsic to Intermediate Dykes,3.0,709
710,23077,15025,48.24,61.87,Intermediate to Ultramafic Volcanics,5.0,710
711,23078,15025,61.87,64.37,Shear Zone,4.0,711
712,23079,15025,64.37,93.26,Intermediate to Ultramafic Volcanics,5.0,712
713,23080,15025,93.26,99.21,Early Diorite,2.0,713
714,23081,15025,99.21,101.55,Intermediate to Ultramafic Volcanics,5.0,714
715,23082,15025,101.55,104.54,Diorite,2.0,715
716,23083,15025,104.54,108.14,Intermediate to Ultramafic Volcanics,5.0,716
717,23084,15025,108.14,140.08,Early Diorite,2.0,717
718,23085,15025,140.08,177.63,Indifferenciated Tuffs,6.0,718
719,23086,15025,177.63,181.05,Early Diorite,2.0,719
720,23087,15025,181.05,183.3,Granodiorite,11.0,720
721,23088,15025,183.3,185.31,Early Diorite,2.0,721
722,23089,15026,0.0,6.09,Casing,1.0,722
723,23090,15026,6.09,58.58,Indifferenciated Tuffs,6.0,723
724,23091,15026,58.58,60.8,Early Diorite,2.0,724
725,23092,15026,60.8,104.85,Indifferenciated Tuffs,6.0,725
726,23093,15026,104.85,114.42,Early Diorite,2.0,726
727,23094,15026,114.42,123.68,Indifferenciated Tuffs,6.0,727
728,23095,15026,123.68,132.13,Early Diorite,2.0,728
729,23096,15026,132.13,160.72,Indifferenciated Tuffs,6.0,729
730,23097,15026,160.72,175.56,Early Diorite,2.0,730
731,23098,15026,175.56,192.66,Intermediate to Ultramafic Volcanics,5.0,731
732,23099,15026,192.66,201.01,Early Diorite,2.0,732
733,23100,15026,201.01,203.05,Indifferenciated Tuffs,6.0,733
734,23101,15026,203.05,203.97,Early Diorite,2.0,734
735,23102,15026,203.97,209.0,Indifferenciated Tuffs,6.0,735
736,23103,15026,209.0,212.41,Early Diorite,2.0,736
737,23104,15026,212.41,216.22,Indifferenciated Tuffs,6.0,737
738,23105,15026,216.22,226.46,Early Diorite,2.0,738
739,23106,15026,226.46,226.98,Felsic to Intermediate Dykes,3.0,739
740,23107,15026,226.98,228.02,Granodiorite,11.0,740
741,23108,15026,228.02,239.87,Felsic to Intermediate Dykes,3.0,741
742,23109,15026,239.87,245.15,Early Diorite,2.0,742
743,23110,15026,245.15,259.38,Felsic to Intermediate Dykes,3.0,743
744,23111,15026,259.38,262.52,Early Diorite,2.0,744
745,23112,15026,262.52,264.56,Indifferenciated Tuffs,6.0,745
746,24740,15273,0.0,16.64,Casing,1.0,746
747,24741,15273,16.64,59.03,Intermediate to Ultramafic Volcanics,5.0,747
748,24742,15273,59.03,66.44,Felsic to Intermediate Dykes,3.0,748
749,24743,15273,66.44,118.56,Intermediate to Ultramafic Volcanics,5.0,749
750,24744,15273,118.56,145.99,Intermediate to Ultramafic Volcanics,5.0,750
751,24745,15273,145.99,203.69,Intermediate to Ultramafic Volcanics,5.0,751
752,24746,15273,203.69,213.96,Shear Zone,4.0,752
753,24747,15273,213.96,255.02,Intermediate to Ultramafic Volcanics,5.0,753
754,24748,15273,255.02,257.09,Felsic to Intermediate Dykes,3.0,754
755,24749,15273,257.09,287.42,Intermediate to Ultramafic Volcanics,5.0,755
