,AT,AZ,BHID,DIP,Unnamed: 0
3051,60.96,2.31,21,46.0,20954.0
3052,91.44,2.31,21,43.0,20955.0
3053,121.92,2.31,21,35.0,20956.0
3054,0.0,2.31,2100,90.0,20958.0
0,900.0,2.31,2100,90.0,
3055,0.0,181.79,2101,43.0,20959.0
3056,71.01,182.31,2101,32.5,20960.0
3057,0.0,361.14,2102,50.0,20961.0
3058,67.05,361.31,2102,35.75,20962.0
3059,0.0,185.26,2103,38.0,20963.0
3060,30.48,184.31,2103,35.0,20964.0
3061,91.44,184.31,2103,32.0,20965.0
3062,0.0,361.89,2106,49.5,20969.0
3063,60.65,2.31,2106,41.0,20970.0
3064,0.0,3.31,2107,45.0,20971.0
3065,75.89,3.31,2107,34.5,20972.0
3066,0.0,5.04,2113,59.55,20979.0
3067,60.96,5.04,2113,48.5,20980.0
3068,0.0,182.73,2114,39.72,20981.0
3069,75.59,182.73,2114,27.75,20982.0
3070,0.0,361.31,2120,45.88,20989.0
3071,83.82,361.31,2120,26.0,20990.0
3072,0.0,359.14,2121,70.05,20991.0
3073,77.11,359.14,2121,59.5,20992.0
3074,0.0,354.31,2131,71.0,21003.0
3075,91.13,354.31,2131,53.5,21004.0
3076,0.0,2.74,2132,57.5,21005.0
3077,91.13,2.31,2132,36.5,21006.0
3078,0.0,2.31,2133,62.0,21007.0
3079,65.53,2.31,2133,52.5,21008.0
3080,0.0,2.31,2192,90.0,21077.0
0,900.0,2.31,2192,90.0,
3081,0.0,2.31,2193,90.0,21078.0
0,900.0,2.31,2193,90.0,
3082,0.0,2.31,2194,90.0,21079.0
0,900.0,2.31,2194,90.0,
3083,0.0,7.68,2195,59.42,21080.0
3084,60.04,7.31,2195,50.0,21081.0
3085,0.0,8.31,2196,59.0,21082.0
3086,43.28,8.31,2196,52.0,21083.0
3087,0.0,353.31,22,55.0,21088.0
3088,30.48,353.31,22,55.0,21089.0
3089,60.96,353.31,22,53.0,21090.0
3090,91.44,353.31,22,48.0,21091.0
3091,121.92,353.31,22,45.0,21092.0
3092,0.0,5.06,2210,46.62,21105.0
3093,68.88,5.06,2210,37.5,21106.0
3094,0.0,5.31,2211,43.0,21107.0
0,900.0,5.31,2211,43.0,
3095,0.0,5.31,2212,44.0,21108.0
0,900.0,5.31,2212,44.0,
3096,0.0,5.89,2213,49.77,21109.0
0,900.0,5.89,2213,49.77,
3097,0.0,5.31,2214,50.0,21110.0
3098,40.53,5.31,2214,47.0,21111.0
3099,0.0,2.31,2215,53.58,21112.0
3100,45.72,2.31,2215,48.0,21113.0
3101,83.51,2.31,2215,45.0,21114.0
3102,0.0,361.31,2216,54.9,21115.0
3103,60.96,361.31,2216,47.0,21116.0
3104,0.0,182.01,2217,58.78,21117.0
3105,60.35,182.01,2217,48.5,21118.0
3106,0.0,183.48,2218,60.0,21119.0
3107,60.35,183.31,2218,52.0,21120.0
3108,0.0,12.31,2219,62.0,21121.0
3109,60.35,12.31,2219,58.75,21122.0
3110,0.0,26.31,2220,85.0,21124.0
3111,45.72,26.31,2220,87.0,21125.0
3112,105.46,26.31,2220,83.0,21126.0
3113,0.0,353.31,23,35.0,21226.0
3114,30.48,353.31,23,35.0,21227.0
3115,60.96,353.31,23,30.0,21228.0
3116,91.44,353.31,23,25.0,21229.0
3117,121.92,353.31,23,22.0,21230.0
3118,152.4,353.31,23,20.0,21231.0
3119,0.0,353.31,24,55.0,21348.0
3120,30.48,353.31,24,55.0,21349.0
3121,60.96,353.31,24,50.0,21350.0
3122,91.44,353.31,24,40.0,21351.0
3123,121.92,353.31,24,31.0,21352.0
3124,152.4,353.31,24,28.0,21353.0
3125,0.0,9.54,2401,42.7,21357.0
0,900.0,9.54,2401,42.7,
3126,0.0,187.39,2402,44.35,21358.0
0,900.0,187.39,2402,44.35,
3127,0.0,3.86,2403,43.87,21359.0
0,900.0,3.86,2403,43.87,
3128,0.0,184.38,2404,44.48,21360.0
0,900.0,184.38,2404,44.48,
3129,0.0,3.44,2405,43.13,21361.0
0,900.0,3.44,2405,43.13,
3130,0.0,185.76,2406,45.37,21362.0
0,900.0,185.76,2406,45.37,
3131,0.0,3.31,2412,46.0,21369.0
0,900.0,3.31,2412,46.0,
3132,0.0,3.83,2413,44.23,21370.0
0,900.0,3.83,2413,44.23,
3133,0.0,185.98,2422,31.25,21380.0
0,900.0,185.98,2422,31.25,
3134,0.0,184.44,2423,47.05,21381.0
0,900.0,184.44,2423,47.05,
3135,0.0,183.31,2424,43.0,21382.0
0,900.0,183.31,2424,43.0,
3136,0.0,3.31,2425,44.0,21383.0
0,900.0,3.31,2425,44.0,
3137,0.0,182.31,2426,46.0,21384.0
0,900.0,182.31,2426,46.0,
3138,0.0,2.31,2427,46.0,21385.0
0,900.0,2.31,2427,46.0,
3139,0.0,353.31,25,35.0,21467.0
3140,30.48,353.31,25,35.0,21468.0
3141,60.96,353.31,25,34.0,21469.0
3142,91.44,353.31,25,28.0,21470.0
3143,121.92,353.31,25,22.0,21471.0
3144,146.3,353.31,25,19.0,21472.0
3145,0.0,2.31,2586,90.0,21570.0
0,900.0,2.31,2586,90.0,
3146,0.0,2.31,2587,90.0,21571.0
0,900.0,2.31,2587,90.0,
3147,0.0,2.31,2588,90.0,21572.0
0,900.0,2.31,2588,90.0,
3148,0.0,2.31,2589,90.0,21573.0
0,900.0,2.31,2589,90.0,
3149,0.0,2.31,2590,90.0,21575.0
0,900.0,2.31,2590,90.0,
3150,0.0,353.31,26,45.0,21586.0
3151,30.48,353.31,26,40.0,21587.0
3152,0.0,353.31,27,45.0,21705.0
3153,30.48,353.31,27,45.0,21706.0
3154,60.96,353.31,27,43.0,21707.0
3155,91.44,353.31,27,37.0,21708.0
3156,0.0,353.31,3,45.0,22298.0
0,900.0,353.31,3,45.0,
3157,0.0,353.31,4,51.0,23687.0
3158,30.48,353.31,4,42.0,23688.0
3159,60.96,353.31,4,37.0,23689.0
3160,91.44,353.31,4,35.5,23690.0
3161,121.92,353.31,4,32.0,23691.0
3162,0.0,353.31,5,50.0,25107.0
3163,30.48,353.31,5,39.0,25108.0
3164,60.96,353.31,5,35.5,25109.0
3165,91.44,353.31,5,37.0,25110.0
3166,121.92,353.31,5,31.0,25111.0
3167,0.0,351.68,523,63.95,25400.0
3168,30.48,351.31,523,63.0,25401.0
3169,60.96,351.31,523,60.0,25402.0
3170,91.44,351.31,523,59.0,25403.0
3171,0.0,352.44,525,45.6,25430.0
3172,30.48,352.31,525,41.0,25431.0
3173,76.2,352.31,525,34.0,25432.0
3174,0.0,2.31,527,90.0,25466.0
0,900.0,2.31,527,90.0,
3175,0.0,2.31,529,90.0,25494.0
0,900.0,2.31,529,90.0,
3176,0.0,2.31,531,90.0,25519.0
0,900.0,2.31,531,90.0,
3177,0.0,2.31,532,90.0,25534.0
0,900.0,2.31,532,90.0,
3178,0.0,2.31,534,90.0,25557.0
0,900.0,2.31,534,90.0,
3179,0.0,2.31,537,90.0,25597.0
0,900.0,2.31,537,90.0,
3180,0.0,2.31,543,90.0,25675.0
0,900.0,2.31,543,90.0,
3181,0.0,2.31,545,90.0,25697.0
0,900.0,2.31,545,90.0,
3182,0.0,349.31,56,32.4,25889.0
3183,30.48,349.31,56,27.0,25890.0
3184,60.96,349.31,56,24.0,25891.0
3185,91.44,349.31,56,21.0,25892.0
3186,121.92,349.31,56,15.0,25893.0
3187,0.0,167.31,59,75.0,26310.0
3188,30.48,167.31,59,70.0,26311.0
3189,60.96,167.31,59,69.0,26312.0
3190,91.44,167.31,59,65.0,26313.0
3191,121.92,167.31,59,61.0,26314.0
3192,144.17,167.31,59,57.0,26315.0
3193,182.88,167.31,59,55.0,26316.0
3194,213.36,167.31,59,51.0,26317.0
3195,243.84,167.31,59,49.0,26318.0
3196,0.0,353.31,6,48.0,26454.0
3197,30.48,353.31,6,51.0,26455.0
3198,60.96,353.31,6,48.0,26456.0
3199,0.0,347.18,60,38.0,26457.0
3200,30.48,346.31,60,32.0,26458.0
3201,60.96,346.31,60,25.0,26459.0
3202,91.44,346.31,60,16.0,26460.0
3203,121.92,346.31,60,11.0,26461.0
3204,152.4,346.31,60,6.0,26462.0
3205,182.42,346.31,60,3.0,26463.0
3206,0.0,168.81,61,75.0,26600.0
3207,30.48,168.31,61,73.0,26601.0
3208,60.96,168.31,61,65.0,26602.0
3209,91.44,168.31,61,57.0,26603.0
3210,121.92,168.31,61,53.0,26604.0
3211,152.4,168.31,61,49.0,26605.0
3212,182.88,168.31,61,45.0,26606.0
3213,213.36,168.31,61,39.0,26607.0
3214,243.84,168.31,61,37.0,26608.0
3215,274.32,168.31,61,36.0,26609.0
3216,0.0,167.31,62,75.66,26752.0
3217,30.48,167.31,62,71.0,26753.0
3218,60.96,167.31,62,68.0,26754.0
3219,91.44,167.31,62,65.0,26755.0
3220,121.92,167.31,62,57.0,26756.0
3221,0.0,169.59,63,75.33,26885.0
3222,30.48,169.31,63,69.5,26886.0
3223,60.96,169.31,63,59.0,26887.0
3224,91.44,169.31,63,55.0,26888.0
3225,121.92,169.31,63,52.0,26889.0
3226,152.4,169.31,63,50.0,26890.0
3227,182.88,169.31,63,45.0,26891.0
3228,213.36,169.31,63,41.0,26892.0
3229,243.84,169.31,63,39.0,26893.0
3230,0.0,2.31,640,90.0,27016.0
0,900.0,2.31,640,90.0,
3231,0.0,2.31,641,90.0,27027.0
0,900.0,2.31,641,90.0,
3232,0.0,2.31,642,90.0,27038.0
0,900.0,2.31,642,90.0,
3233,0.0,2.31,643,90.0,27049.0
0,900.0,2.31,643,90.0,
3234,0.0,2.31,644,90.0,27060.0
0,900.0,2.31,644,90.0,
3235,0.0,2.31,649,90.0,27119.0
0,900.0,2.31,649,90.0,
3236,0.0,2.31,650,90.0,27131.0
0,900.0,2.31,650,90.0,
3237,0.0,173.31,7,51.0,27768.0
3238,30.48,173.31,7,47.0,27769.0
3239,60.96,173.31,7,49.0,27770.0
3240,91.44,173.31,7,47.0,27771.0
3241,121.92,173.31,7,43.0,27772.0
3242,0.0,4.31,756,45.0,28509.0
0,900.0,4.31,756,45.0,
3243,0.0,182.31,773,42.0,28707.0
0,900.0,182.31,773,42.0,
3244,0.0,173.31,8,51.0,29077.0
3245,30.48,173.31,8,51.0,29078.0
3246,60.96,173.31,8,50.0,29079.0
3247,91.44,173.31,8,41.0,29080.0
3248,0.0,188.81,8925,90.0,30794.0
3249,21.33,188.81,8925,86.5,30795.0
3250,45.72,188.81,8925,85.75,30796.0
3251,76.2,188.81,8925,77.0,30797.0
3252,106.68,188.81,8925,72.5,30798.0
3253,137.16,188.81,8925,62.25,30799.0
3254,167.64,188.81,8925,51.5,30800.0
3255,195.07,188.81,8925,51.0,30801.0
3256,0.0,193.81,8933,90.0,30813.0
3257,18.28,193.81,8933,87.5,30814.0
3258,76.2,193.81,8933,86.5,30815.0
3259,121.92,193.81,8933,67.0,30816.0
3260,176.78,193.81,8933,47.0,30817.0
3261,0.0,173.31,9,46.0,30902.0
0,900.0,173.31,9,46.0,
3262,0.0,184.31,9082,90.0,31019.0
3263,91.44,184.31,9082,83.0,31020.0
3264,169.16,184.31,9082,65.5,31021.0
3265,186.84,184.31,9082,68.0,31022.0
3266,217.62,184.31,9082,62.0,31023.0
3267,0.0,179.31,9083,90.0,31024.0
3268,91.44,179.31,9083,76.0,31025.0
3269,121.92,179.31,9083,68.5,31026.0
3270,0.0,2.31,9094,75.0,31039.0
3271,60.96,9.31,9094,75.0,31040.0
3272,121.92,355.31,9094,82.5,31041.0
3273,182.88,16.31,9094,79.0,31042.0
3274,0.0,182.31,9105,90.0,31055.0
3275,57.91,183.31,9105,78.0,31056.0
3276,121.92,185.81,9105,70.0,31057.0
3277,225.85,187.31,9105,56.0,31058.0
3278,0.0,2.31,9108,70.0,31061.0
3279,91.44,5.31,9108,70.0,31062.0
3280,182.88,7.31,9108,63.0,31063.0
3281,266.7,9.31,9108,52.0,31064.0
3282,0.0,2.31,9111,76.0,31072.0
3283,76.2,19.31,9111,79.0,31073.0
3284,152.4,336.31,9111,80.0,31074.0
3285,243.84,276.31,9111,83.0,31075.0
3286,0.0,320.31,9475,90.0,31540.0
3287,59.43,320.31,9475,82.0,31541.0
3288,124.96,187.31,9475,58.0,31542.0
3289,0.0,169.81,9476,90.0,31543.0
3290,59.43,169.81,9476,81.0,31544.0
3291,132.58,186.81,9476,58.0,31545.0
3292,0.0,195.31,9484,90.0,31555.0
3293,59.43,195.31,9484,79.0,31556.0
3294,118.87,197.31,9484,67.0,31557.0
3295,0.0,93.14,B-479,74.0,32464.0
0,900.0,93.14,B-479,74.0,
3296,0.0,182.31,CE-3090-1,80.0,32585.0
0,900.0,182.31,CE-3090-1,80.0,
3297,0.0,182.31,CE-3120-1,75.0,32586.0
0,900.0,182.31,CE-3120-1,75.0,
3298,0.0,2.31,CE-3120-2,53.0,32587.0
0,900.0,2.31,CE-3120-2,53.0,
3299,0.0,182.31,CE-3135-1,75.0,32588.0
0,900.0,182.31,CE-3135-1,75.0,
3300,0.0,182.31,CE-3135-2,75.0,32589.0
0,900.0,182.31,CE-3135-2,75.0,
3301,0.0,362.31,CE-3195-1,63.0,32590.0
0,900.0,362.31,CE-3195-1,63.0,
3302,0.0,362.31,CE-3195-2,75.0,32591.0
0,900.0,362.31,CE-3195-2,75.0,
3303,0.0,2.31,CE-3210-15,90.0,32592.0
0,900.0,2.31,CE-3210-15,90.0,
3304,0.0,182.31,CE-3255-14,75.0,32594.0
0,900.0,182.31,CE-3255-14,75.0,
3305,0.0,182.31,CE-3255-15,80.0,32595.0
0,900.0,182.31,CE-3255-15,80.0,
3306,0.0,182.31,CE-3420-10,45.0,32598.0
0,900.0,182.31,CE-3420-10,45.0,
3307,0.0,182.31,CE-3480-4,45.0,32607.0
0,900.0,182.31,CE-3480-4,45.0,
3308,0.0,182.31,CE-3480-5,45.0,32608.0
0,900.0,182.31,CE-3480-5,45.0,
3309,0.0,362.31,CE-5295-7,60.0,32676.0
0,900.0,362.31,CE-5295-7,60.0,
3310,0.0,362.31,E-001,45.0,32725.0
0,900.0,362.31,E-001,45.0,
3311,0.0,362.31,E-001A,65.0,32726.0
3312,60.96,362.31,E-001A,63.0,32727.0
3313,0.0,2.31,E-002,45.0,32728.0
0,900.0,2.31,E-002,45.0,
3314,0.0,2.31,E-002A,65.0,32729.0
3315,60.96,2.31,E-002A,68.2,32730.0
3316,0.0,2.31,E-003,45.0,32731.0
0,900.0,2.31,E-003,45.0,
3317,0.0,2.31,E-003A,65.0,32732.0
0,900.0,2.31,E-003A,65.0,
3318,0.0,182.31,E-004,45.0,32733.0
0,900.0,182.31,E-004,45.0,
3319,0.0,182.31,E-004A,60.0,32734.0
3320,60.96,182.31,E-004A,50.0,32735.0
3321,0.0,182.31,E-004B,85.0,32736.0
3322,60.96,182.31,E-004B,84.0,32737.0
3323,0.0,2.31,E-005,80.0,32738.0
3324,60.96,2.31,E-005,78.0,32739.0
3325,0.0,182.31,E-005A,40.0,32740.0
3326,60.96,182.31,E-005A,35.0,32741.0
3327,0.0,2.31,E-006,45.0,32742.0
3328,60.96,2.31,E-006,41.0,32743.0
3329,152.4,2.31,E-006,34.0,32744.0
3330,213.36,2.31,E-006,27.0,32745.0
3331,0.0,2.31,E-007,65.0,32746.0
3332,60.96,2.31,E-007,56.5,32747.0
3333,0.0,182.31,E-007A,40.0,32748.0
3334,60.96,182.31,E-007A,33.0,32749.0
3335,182.88,182.31,E-007A,26.0,32750.0
3336,0.0,2.31,E-018,45.0,32783.0
3337,60.96,2.31,E-018,36.0,32784.0
3338,0.0,2.31,E-019,45.0,32785.0
3339,60.96,2.31,E-019,34.5,32786.0
3340,176.47,2.31,E-019,9.5,32787.0
3341,0.0,2.31,E-020,45.0,32788.0
3342,60.96,2.31,E-020,33.0,32789.0
3343,147.82,2.31,E-020,23.0,32790.0
3344,0.0,2.31,E-033,60.0,32820.0
3345,76.2,2.31,E-033,57.0,32821.0
3346,152.4,2.31,E-033,53.0,32822.0
3347,228.6,2.31,E-033,47.0,32823.0
3348,304.19,2.31,E-033,34.5,32824.0
3349,0.0,2.31,E-035,60.0,32839.0
3350,91.44,2.31,E-035,55.0,32840.0
3351,182.88,2.31,E-035,47.0,32841.0
3352,274.32,2.31,E-035,42.0,32842.0
3353,331.62,2.31,E-035,35.0,32843.0
3354,0.0,361.31,E-036,70.0,32844.0
3355,91.44,361.31,E-036,69.0,32845.0
3356,182.88,361.31,E-036,67.0,32846.0
3357,274.32,361.31,E-036,64.0,32847.0
3358,365.76,361.31,E-036,61.0,32848.0
3359,457.2,361.31,E-036,58.0,32849.0
3360,0.0,3.31,E-231,45.0,33301.0
3361,60.96,362.11,E-231,36.0,33302.0
3362,152.4,360.31,E-231,22.0,33303.0
3363,0.0,3.31,E-232,65.0,33304.0
3364,60.96,3.31,E-232,52.0,33305.0
3365,152.4,3.31,E-232,41.0,33306.0
3366,0.0,172.31,E-240,90.0,33320.0
3367,60.96,172.31,E-240,80.0,33321.0
3368,121.92,172.31,E-240,77.0,33322.0
3369,182.88,172.31,E-240,65.0,33323.0
3370,243.84,172.31,E-240,37.0,33324.0
3371,289.56,172.31,E-240,33.0,33325.0
3372,0.0,182.31,E-242,90.0,33326.0
3373,60.96,182.31,E-242,88.0,33327.0
3374,95.09,182.31,E-242,83.0,33328.0
3375,121.92,182.31,E-242,82.0,33329.0
3376,0.0,165.31,E-243,90.0,33330.0
3377,30.48,165.31,E-243,89.0,33331.0
3378,60.96,165.31,E-243,89.0,33332.0
3379,86.86,165.31,E-243,87.0,33333.0
3380,91.44,187.31,E-243,87.0,33334.0
3381,109.72,187.81,E-243,86.0,33335.0
3382,124.96,188.31,E-243,89.0,33336.0
3383,152.4,188.81,E-243,87.0,33337.0
3384,167.64,189.31,E-243,85.0,33338.0
3385,182.88,189.81,E-243,84.0,33339.0
3386,184.4,190.31,E-243,85.0,33340.0
3387,192.02,190.31,E-243,87.0,33341.0
3388,213.36,190.31,E-243,85.0,33342.0
3389,216.4,190.31,E-243,85.0,33343.0
3390,220.37,190.31,E-243,86.0,33344.0
3391,245.97,190.31,E-243,86.0,33345.0
3392,249.32,190.31,E-243,84.0,33346.0
3393,252.37,190.31,E-243,85.0,33347.0
3394,281.33,190.31,E-243,86.0,33348.0
3395,284.98,190.31,E-243,85.0,33349.0
3396,320.04,190.31,E-243,86.0,33350.0
3397,358.44,190.31,E-243,88.0,33351.0
3398,362.71,190.31,E-243,85.0,33352.0
3399,396.24,190.31,E-243,86.0,33353.0
3400,426.72,190.31,E-243,82.0,33354.0
3401,0.0,183.31,E-244,89.0,33355.0
3402,152.4,187.31,E-244,68.0,33356.0
3403,228.6,193.31,E-244,60.0,33357.0
3404,0.0,183.31,E-245,89.0,33358.0
3405,91.44,183.31,E-245,78.0,33359.0
3406,243.53,182.31,E-245,52.0,33360.0
3407,0.0,183.31,E-246,89.0,33361.0
3408,91.44,187.68,E-246,80.0,33362.0
3409,167.64,188.31,E-246,65.0,33363.0
3410,243.84,191.31,E-246,54.0,33364.0
3411,0.0,183.31,E-247,89.0,33365.0
3412,121.92,190.31,E-247,74.0,33366.0
3413,167.64,180.31,E-247,68.0,33367.0
3414,243.84,180.31,E-247,58.0,33368.0
3415,0.0,183.31,E-248,89.0,33369.0
3416,60.96,192.25,E-248,82.0,33370.0
3417,143.25,201.31,E-248,70.0,33371.0
3418,243.84,204.31,E-248,54.0,33372.0
3419,0.0,202.31,E-249,89.0,33373.0
3420,60.96,202.71,E-249,88.0,33374.0
3421,152.4,200.31,E-249,54.0,33375.0
3422,243.84,203.31,E-249,47.0,33376.0
3423,0.0,183.31,E-250,89.0,33377.0
3424,60.96,187.31,E-250,85.0,33378.0
3425,152.4,190.31,E-250,59.0,33379.0
3426,243.84,193.31,E-250,48.0,33380.0
3427,0.0,183.31,E-251,89.0,33381.0
3428,60.96,189.31,E-251,85.0,33382.0
3429,152.4,195.31,E-251,60.0,33383.0
3430,243.84,198.31,E-251,53.0,33384.0
3431,0.0,183.31,E-252,89.0,33385.0
3432,60.96,167.31,E-252,87.0,33386.0
3433,121.92,151.31,E-252,84.0,33387.0
3434,152.4,143.31,E-252,79.5,33388.0
3435,182.88,135.31,E-252,75.5,33389.0
3436,243.84,119.31,E-252,68.0,33390.0
3437,0.0,183.31,E-253,89.0,33391.0
3438,60.96,178.51,E-253,88.0,33392.0
3439,76.2,174.31,E-253,88.0,33393.0
3440,213.36,172.31,E-253,72.0,33394.0
3441,243.84,175.31,E-253,67.0,33395.0
3442,0.0,183.31,E-254,90.0,33396.0
3443,60.96,183.31,E-254,88.0,33397.0
3444,121.92,183.31,E-254,77.0,33398.0
3445,182.88,183.31,E-254,73.0,33399.0
3446,243.84,183.31,E-254,50.0,33400.0
3447,0.0,183.31,E-255,89.0,33401.0
3448,76.2,156.31,E-255,82.0,33402.0
3449,182.88,168.31,E-255,68.0,33403.0
3450,213.36,175.31,E-255,64.0,33404.0
3451,243.84,178.31,E-255,60.0,33405.0
3452,0.0,182.31,E-256,90.0,33406.0
3453,30.48,186.56,E-256,84.0,33407.0
3454,60.96,190.81,E-256,74.0,33408.0
3455,91.44,195.06,E-256,68.0,33409.0
3456,121.92,199.31,E-256,55.0,33410.0
3457,152.4,199.31,E-256,44.0,33411.0
3458,0.0,182.31,E-257,90.0,33412.0
3459,30.48,186.56,E-257,88.0,33413.0
3460,60.96,190.81,E-257,80.0,33414.0
3461,91.44,195.06,E-257,68.0,33415.0
3462,121.92,199.31,E-257,50.0,33416.0
3463,151.48,199.31,E-257,42.0,33417.0
3464,0.0,182.31,E-258,90.0,33418.0
3465,30.48,188.81,E-258,85.0,33419.0
3466,60.96,195.31,E-258,73.0,33420.0
3467,91.44,201.81,E-258,61.0,33421.0
3468,121.92,208.31,E-258,52.0,33422.0
3469,152.4,208.31,E-258,48.0,33423.0
3470,0.0,183.31,E-259,89.0,33424.0
3471,30.48,184.06,E-259,86.0,33425.0
3472,60.96,184.81,E-259,81.0,33426.0
3473,91.44,185.56,E-259,78.0,33427.0
3474,121.92,186.31,E-259,66.0,33428.0
3475,152.4,186.31,E-259,57.0,33429.0
3476,0.0,182.31,E-260,90.0,33430.0
3477,30.48,187.81,E-260,88.0,33431.0
3478,60.96,193.31,E-260,67.0,33432.0
3479,91.44,198.81,E-260,62.0,33433.0
3480,121.92,204.31,E-260,53.0,33434.0
3481,152.4,204.31,E-260,44.0,33435.0
3482,0.0,3.31,E-271,70.0,33480.0
3483,30.48,3.31,E-271,70.0,33481.0
3484,60.96,3.31,E-271,66.0,33482.0
3485,91.44,3.31,E-271,58.0,33483.0
3486,121.92,3.31,E-271,53.0,33484.0
3487,0.0,3.31,E-276,80.0,33499.0
3488,30.48,3.31,E-276,80.0,33500.0
3489,60.96,3.31,E-276,82.0,33501.0
3490,91.44,3.31,E-276,86.0,33502.0
3491,0.0,3.31,E-277,75.0,33503.0
3492,45.72,3.31,E-277,72.0,33504.0
3493,91.44,3.31,E-277,72.0,33505.0
3494,0.0,183.31,E-280,85.0,33512.0
3495,60.96,183.31,E-280,79.0,33513.0
3496,121.92,183.31,E-280,77.0,33514.0
3497,152.4,183.31,E-280,62.0,33515.0
3498,0.0,3.31,E-287,85.0,33528.0
3499,45.72,3.31,E-287,87.0,33529.0
3500,91.44,3.31,E-287,88.0,33530.0
3501,0.0,3.31,E-289,65.0,33535.0
3502,60.96,3.31,E-289,61.0,33536.0
3503,121.92,3.31,E-289,55.0,33537.0
3504,182.88,3.31,E-289,49.0,33538.0
3505,0.0,183.31,E-290,75.0,33539.0
3506,60.96,183.31,E-290,65.0,33540.0
3507,121.92,183.31,E-290,61.0,33541.0
3508,182.88,183.31,E-290,54.0,33542.0
3509,0.0,3.31,E-292,70.0,33547.0
3510,60.96,3.31,E-292,71.0,33548.0
3511,121.92,3.31,E-292,70.0,33549.0
3512,182.88,3.31,E-292,68.0,33550.0
3513,0.0,2.31,E-296,90.0,33561.0
3514,30.48,2.31,E-296,82.0,33562.0
3515,0.0,183.31,E-297,80.0,33563.0
3516,60.96,183.31,E-297,54.0,33564.0
3517,0.0,93.31,E-319,50.0,33646.0
3518,60.96,93.31,E-319,52.0,33647.0
3519,137.16,93.31,E-319,52.0,33648.0
3520,0.0,182.31,G-1,47.0,33916.0
3521,152.4,182.31,G-1,37.5,33917.0
3522,228.6,182.31,G-1,32.0,33918.0
3523,304.8,182.31,G-1,28.5,33919.0
3524,0.0,182.31,G-2,43.0,34061.0
3525,60.96,182.31,G-2,42.0,34062.0
3526,91.44,182.31,G-2,41.0,34063.0
3527,121.92,182.31,G-2,37.0,34064.0
3528,152.4,182.31,G-2,36.0,34065.0
3529,182.88,182.31,G-2,35.0,34066.0
3530,213.36,182.31,G-2,36.0,34067.0
3531,243.84,182.31,G-2,33.0,34068.0
3532,274.32,182.31,G-2,34.0,34069.0
3533,304.8,182.31,G-2,32.0,34070.0
3534,0.0,2.31,G-4,45.67,34168.0
3535,30.48,362.31,G-4,41.0,34169.0
3536,60.96,362.31,G-4,25.5,34170.0
3537,91.44,362.31,G-4,20.5,34171.0
3538,121.92,362.31,G-4,18.5,34172.0
3539,152.4,362.31,G-4,16.0,34173.0
3540,182.88,362.31,G-4,16.0,34174.0
3541,213.36,362.31,G-4,15.0,34175.0
3542,243.84,362.31,G-4,14.5,34176.0
3543,274.32,362.31,G-4,14.5,34177.0
3544,304.8,362.31,G-4,12.5,34178.0
3545,335.28,362.31,G-4,12.5,34179.0
3546,0.0,360.65,G-8,49.0,34320.0
3547,60.96,360.66,G-8,50.0,34321.0
3548,91.44,360.66,G-8,46.0,34322.0
3549,121.92,360.66,G-8,41.0,34323.0
3550,152.4,360.66,G-8,39.0,34324.0
3551,182.88,360.66,G-8,35.0,34325.0
3552,213.36,360.66,G-8,27.5,34326.0
3553,243.84,360.66,G-8,24.0,34327.0
3554,274.32,360.66,G-8,20.5,34328.0
3555,304.8,360.66,G-8,19.5,34329.0
3556,0.0,183.14,L13485,85.0,40412.0
3557,30.48,182.64,L13485,80.0,40413.0
3558,60.96,182.14,L13485,75.0,40414.0
3559,91.44,181.63,L13485,69.0,40415.0
3560,121.31,181.14,L13485,63.0,40416.0
3561,140.2,181.14,L13485,60.0,40417.0
3562,0.0,3.14,L13486,80.0,40418.0
3563,30.48,3.14,L13486,85.0,40419.0
3564,60.96,3.14,L13486,87.0,40420.0
3565,91.44,3.14,L13486,86.0,40421.0
3566,121.92,3.14,L13486,89.0,40422.0
3567,134.72,3.14,L13486,79.0,40423.0
3568,0.0,152.14,L13487,80.0,40424.0
3569,30.48,152.14,L13487,76.0,40425.0
3570,60.96,152.14,L13487,68.0,40426.0
3571,89.91,152.14,L13487,65.0,40427.0
3572,120.39,152.14,L13487,62.0,40428.0
3573,134.11,152.14,L13487,57.0,40429.0
3574,0.0,169.14,L13488,65.0,40430.0
3575,32.0,169.14,L13488,62.0,40431.0
3576,0.0,169.14,L13507,70.0,40470.0
3577,30.48,169.14,L13507,63.0,40471.0
3578,60.96,169.14,L13507,54.0,40472.0
3579,91.44,169.14,L13507,48.0,40473.0
3580,121.92,169.14,L13507,46.0,40474.0
3581,154.22,169.14,L13507,46.0,40475.0
3582,0.0,77.14,L13550,70.0,40553.0
3583,30.48,77.14,L13550,68.0,40554.0
3584,57.91,77.14,L13550,70.0,40555.0
3585,91.44,77.14,L13550,69.0,40556.0
3586,121.92,77.14,L13550,66.0,40557.0
3587,132.58,77.14,L13550,65.0,40558.0
3588,0.0,3.14,L14095,60.0,41764.0
3589,30.48,3.14,L14095,60.0,41765.0
3590,60.96,3.14,L14095,60.0,41766.0
3591,91.44,3.14,L14095,59.0,41767.0
3592,121.92,3.14,L14095,58.0,41768.0
3593,152.4,3.14,L14095,57.0,41769.0
