,Unnamed: 0,BHID,FROM,TO,AU_AVG_GT
16709,138313,18500,176.84496,177.546,0.01
16710,138314,18500,177.546,178.18608,0.165
16711,138315,18500,178.18608,179.16144,0.003
16712,138316,18500,179.16144,179.95392,0.261
16713,138317,18500,179.95392,180.35016,0.007
16714,138318,18500,180.35016,181.08168,0.01
16715,138319,18500,181.08168,181.78272,0.01
16716,138320,18500,181.78272,182.48376,0.01
16717,138321,18500,182.48376,183.1848,0.202
16718,138322,18500,183.1848,184.00776,0.01
16719,138323,18500,184.00776,184.73928,4.406
16720,138324,18500,184.73928,185.6232,0.326
16721,138325,18500,185.6232,186.32424,0.437
16722,138326,18500,186.32424,187.02528,9.118
16723,138327,18500,187.02528,187.72632,3.77
16724,138328,18500,187.72632,188.24448,0.05
16725,138329,18500,188.24448,189.00648,0.003
16726,138330,18501,1.2192,2.7432,0.009
16727,138331,18501,2.7432,4.2672,0.012
16728,138332,18501,4.2672,5.7912,0.005
16729,138333,18501,5.7912,7.3152,0.014
16730,138334,18501,7.3152,8.8392,0.012
16731,138335,18501,8.8392,10.3632,0.012
16732,138336,18501,10.3632,11.8872,0.015
16733,138337,18501,11.8872,13.4112,0.014
16734,138338,18501,13.4112,14.9352,0.014
16735,138339,18501,14.9352,16.4592,0.015
16736,138340,18501,16.4592,17.9832,0.017
16737,138341,18501,17.9832,19.5072,0.019
16738,138342,18501,19.5072,21.0312,0.021
16739,138343,18501,21.0312,22.5552,0.026
16740,138344,18501,22.5552,24.0792,0.026
16741,138345,18501,24.0792,25.6032,0.0025
16742,138346,18501,25.6032,27.1272,0.05
16743,138347,18501,27.1272,28.6512,0.273
16744,138348,18501,28.6512,30.1752,0.007
16745,138349,18501,30.1752,31.6992,0.012
16746,138350,18501,31.6992,33.2232,0.009
16747,138351,18501,33.2232,34.7472,0.015
16748,138352,18501,34.7472,36.2712,0.0025
16749,138353,18501,36.2712,37.7952,0.0025
16750,138354,18501,37.7952,39.3192,0.0025
16751,138355,18501,39.3192,40.8432,0.009
16752,138356,18501,40.8432,42.3672,0.007
16753,138357,18501,42.3672,43.22064,0.017
16754,138358,18501,43.22064,43.8912,7.555
16755,138359,18501,43.8912,44.5008,8.023
16756,138360,18501,44.5008,45.2628,2.837
16757,138361,18501,45.2628,46.0248,3.141
16758,138362,18501,46.0248,46.9392,8.635
16759,138363,18501,46.9392,47.79264,4.029
16760,138364,18501,47.79264,49.31664,0.266
16761,138365,18501,49.31664,50.68824,0.036
16762,138366,18501,50.68824,52.21224,0.267
16763,138367,18501,52.21224,53.6448,0.045
16764,138368,18501,53.6448,54.5592,0.039
16765,138369,18501,54.5592,56.0832,0.007
16766,138370,18501,56.0832,57.6072,0.009
16767,138371,18501,57.6072,59.1312,0.007
16768,138372,18501,59.1312,60.6552,0.005
16769,138373,18501,60.6552,62.0268,0.005
16770,138374,18501,62.0268,62.7888,0.0025
16771,138375,18501,62.7888,63.5508,0.014
16772,138376,18501,63.5508,64.3128,4.515
16773,138377,18501,64.3128,65.3796,0.057
16774,138378,18501,65.3796,66.1416,0.151
16775,138379,18501,66.1416,66.9036,0.057
16776,138380,18501,66.9036,67.6656,0.034
16777,138381,18501,67.6656,69.1896,0.0025
16778,138382,18501,69.1896,70.7136,0.009
16779,138383,18501,70.7136,72.2376,0.0025
16780,138384,18501,72.2376,73.7616,0.0025
16781,138385,18501,73.7616,75.01128,1.498
16782,138386,18502,4.66344,5.7912,0.005
16783,138387,18502,5.7912,7.0104,0.0025
16784,138388,18502,7.0104,7.83336,0.01
16785,138389,18502,7.83336,9.00684,0.009
16786,138390,18502,9.00684,10.22604,0.007
16787,138391,18502,10.22604,11.44524,0.005
16788,138392,18502,11.44524,12.66444,0.009
16789,138393,18502,12.66444,14.20368,0.01
16790,138394,18502,14.20368,15.74292,0.005
16791,138395,18502,15.74292,17.28216,0.009
16792,138396,18502,17.28216,18.83664,0.005
16793,138397,18502,18.83664,20.39112,0.005
16794,138398,18502,20.39112,21.9456,0.007
16795,138399,18502,21.9456,23.4696,0.009
16796,138400,18502,23.4696,24.9936,0.009
16797,138401,18502,24.9936,26.5176,0.007
16798,138402,18502,26.5176,28.0416,0.007
16799,138403,18502,28.0416,29.5656,0.01
16800,138404,18502,29.5656,30.7848,0.0025
16801,138405,18502,30.7848,32.06496,0.0025
16802,138406,18502,32.06496,33.31464,0.015
16803,138407,18502,33.31464,34.56432,0.01
16804,138408,18502,34.56432,35.814,0.017
16805,138409,18502,35.814,37.0332,0.041
16806,138410,18502,37.0332,38.4048,0.012
16807,138411,18502,38.4048,39.624,0.021
16808,138412,18502,39.624,40.8432,0.338
16809,138413,18502,40.8432,41.72712,0.014
16810,138414,18502,41.72712,42.64152,0.01
16811,138415,18502,42.64152,43.8912,0.036
16812,138416,18502,43.8912,45.1104,0.05
16813,138417,18502,45.1104,46.0248,0.01
16814,138418,18502,46.0248,46.9392,0.021
16815,138419,18502,46.9392,47.8536,0.37
16816,138420,18502,47.8536,48.6156,6.78
16817,138421,18502,48.6156,49.3776,0.451
16818,138422,18502,49.3776,50.292,0.871
16819,138423,18502,50.292,51.2064,0.051
16820,138424,18502,51.2064,52.578,0.015
16821,138425,18502,52.578,53.9496,0.024
16822,138426,18502,53.9496,55.3212,0.026
16823,138427,18502,55.3212,56.6928,0.017
16824,138428,18502,56.6928,57.912,0.022
16825,138429,18502,57.912,59.1312,0.031
16826,138430,18502,59.1312,59.95416,4.013
16827,138431,18502,59.95416,60.96,2.227
16828,138432,18502,60.96,61.5696,0.797
16829,138433,18502,61.5696,62.51448,8.472
16830,138434,18502,62.51448,63.3984,0.991
16831,138435,18502,63.3984,64.9224,0.014
16832,138436,18502,64.9224,66.4464,0.022
16833,138437,18502,66.4464,67.9704,0.01
16834,138438,18502,67.9704,69.4944,0.012
16835,138439,18502,69.4944,71.0184,0.015
16836,138440,18502,71.0184,72.48144,0.014
16837,138441,18502,72.48144,73.94448,0.021
16838,138442,18502,73.94448,75.40752,0.021
16839,138443,18502,75.8952,77.1144,0.014
16840,138444,18502,77.1144,78.3336,0.017
16841,138445,18502,78.3336,79.5528,0.021
16842,138446,18502,79.5528,80.772,0.015
16843,138447,18502,80.772,82.02168,0.057
16844,138448,18502,82.02168,83.5152,0.007
16845,138449,18502,83.5152,84.7344,0.009
16846,138450,18502,84.7344,85.9536,0.017
16847,138451,18502,85.9536,87.1728,0.007
16848,138452,18502,87.1728,88.6968,0.009
16849,138453,18502,88.6968,90.2208,0.017
16850,138454,18502,90.2208,91.7448,0.009
16851,138455,18502,91.7448,93.2688,0.01
16852,138456,18502,93.2688,94.7928,0.009
16853,138457,18502,94.7928,96.2406,0.01
16854,138458,18502,96.2406,97.6884,0.012
16855,138459,18502,97.6884,99.1362,0.009
16856,138460,18502,99.1362,100.584,0.015
16857,138461,18502,100.584,101.8032,0.015
16858,138462,18502,101.8032,102.7176,0.185
16859,138463,18502,102.7176,103.4796,2.508
16860,138464,18502,103.4796,104.2416,0.305
16861,138465,18502,104.2416,105.58272,0.014
16862,138466,18502,105.58272,106.92384,0.01
16863,138467,18502,106.92384,108.26496,0.01
16864,138468,18502,108.26496,109.63656,0.012
16865,138469,18502,109.63656,111.00816,0.021
16866,138470,18503,7.0104,8.5344,0.015
16867,138471,18503,8.5344,10.0584,0.005
16868,138472,18503,10.0584,11.5824,0.015
16869,138473,18503,11.5824,13.1064,0.01
16870,138474,18503,13.1064,14.6304,0.01
16871,138475,18503,14.6304,16.1544,0.005
16872,138476,18503,16.1544,17.6784,0.01
16873,138477,18503,17.6784,19.2024,0.005
16874,138478,18503,19.2024,20.7264,0.01
16875,138479,18503,20.7264,22.2504,0.015
16876,138480,18503,22.2504,23.7744,0.005
16877,138481,18503,23.7744,25.2984,0.003
16878,138482,18503,25.2984,26.8224,0.005
16879,138483,18503,26.8224,28.3464,0.005
16880,138484,18503,28.3464,29.8704,0.021
16881,138485,18503,29.8704,30.6324,0.01
16882,138486,18503,30.6324,31.242,0.003
16883,138487,18503,31.242,32.55264,0.021
16884,138488,18503,32.55264,34.07664,0.005
16885,138489,18503,34.07664,35.60064,0.018
16886,138490,18503,35.60064,37.12464,0.015
16887,138491,18503,37.12464,38.64864,0.015
16888,138492,18503,38.64864,40.17264,0.015
16889,138493,18503,40.17264,41.69664,0.01
16890,138494,18503,41.69664,43.22064,0.034
16891,138495,18503,43.22064,44.74464,0.015
16892,138496,18503,44.74464,45.65904,0.53
16893,138497,18503,45.65904,46.26864,0.01
16894,138498,18503,46.26864,47.79264,0.034
16895,138499,18503,47.79264,48.95088,0.018
16896,138500,18503,48.95088,50.47488,0.005
16897,138501,18503,50.47488,51.99888,0.026
16898,138502,18503,51.99888,53.52288,5.815
16899,138503,18503,53.52288,55.04688,3.699
16900,138504,18503,55.04688,56.57088,0.915
16901,138505,18503,56.57088,58.09488,0.045
16902,138506,18503,58.09488,59.61888,0.075
16903,138507,18503,59.61888,61.14288,0.021
16904,138508,18503,61.14288,62.66688,0.021
16905,138509,18503,62.66688,64.19088,0.015
16906,138510,18503,64.19088,65.71488,0.008
16907,138511,18503,65.71488,67.23888,0.005
16908,138512,18503,67.23888,68.76288,0.003
16909,138513,18503,68.76288,70.28688,0.003
16910,138514,18503,70.28688,71.81088,0.005
16911,138515,18503,71.81088,73.33488,0.01
16912,138516,18503,73.33488,74.09688,0.06
16913,138517,18503,74.09688,74.85888,15.146
16914,138518,18503,74.85888,76.38288,0.039
16915,138519,18503,76.38288,78.36408,1.054
16916,138520,18503,78.36408,79.88808,0.015
16917,138521,18503,79.88808,81.32064,0.01
16918,138522,18503,82.23504,82.84464,2.535
16919,138523,18503,82.84464,83.45424,1.14
16920,138524,18503,83.45424,84.21624,0.391
16921,138525,18503,84.21624,85.13064,7.226
16922,138526,18503,85.13064,85.74024,16.215
16923,138527,18503,85.74024,86.7156,10.75
16924,138528,18503,86.7156,86.95944,0.015
16925,138529,18503,86.95944,88.48344,0.003
16926,138530,18503,88.48344,90.00744,0.01
16927,138531,18503,90.00744,90.61704,0.005
16928,138532,18503,90.61704,91.53144,0.021
16929,138533,18503,91.53144,92.75064,0.003
16930,138534,18503,92.75064,93.96984,0.005
16931,138535,18503,93.96984,95.18904,11.019
16932,138536,18503,95.18904,96.10344,0.026
16933,138537,18503,96.10344,97.62744,0.015
16934,138538,18503,97.62744,98.23704,0.01
16935,138539,18503,98.23704,99.15144,0.005
16936,138540,18503,99.15144,100.67544,0.005
16937,138541,18503,100.67544,102.19944,0.005
16938,138542,18503,102.19944,103.72344,0.01
16939,138543,18503,103.72344,105.24744,0.026
16940,138544,18503,105.24744,106.68,0.015
16941,138545,18504,8.5344,10.0584,0.012
16942,138546,18504,10.0584,11.5824,0.021
16943,138547,18504,11.5824,13.1064,0.017
16944,138548,18504,13.1064,14.6304,0.029
16945,138549,18504,14.6304,16.1544,0.01
16946,138550,18504,16.1544,17.6784,0.014
16947,138551,18504,17.6784,19.2024,0.014
16948,138552,18504,19.2024,20.7264,0.005
16949,138553,18504,20.7264,22.2504,0.01
16950,138554,18504,22.2504,23.7744,0.014
16951,138555,18504,23.7744,25.2984,0.022
16952,138556,18504,25.2984,26.8224,0.015
16953,138557,18504,26.8224,28.3464,0.009
16954,138558,18504,28.3464,29.8704,0.005
16955,138559,18504,29.8704,31.3944,0.015
16956,138560,18504,31.3944,32.9184,0.009
16957,138561,18504,32.9184,34.4424,0.01
16958,138562,18504,34.4424,35.9664,0.009
16959,138563,18504,35.9664,37.4904,0.005
16960,138564,18504,37.4904,39.0144,0.005
16961,138565,18504,39.0144,40.5384,0.014
16962,138566,18504,40.5384,42.0624,0.022
16963,138567,18504,42.0624,43.5864,0.01
16964,138568,18504,43.5864,45.1104,0.015
16965,138569,18504,45.1104,46.6344,0.015
16966,138570,18504,46.6344,48.1584,0.01
16967,138571,18504,48.1584,49.6824,0.01
16968,138572,18504,49.6824,50.4444,0.007
16969,138573,18504,50.4444,51.9684,0.029
16970,138574,18504,51.9684,53.4924,0.113
16971,138575,18504,53.4924,55.0164,0.014
16972,138576,18504,55.0164,56.5404,0.015
16973,138577,18504,56.5404,57.3024,2.745
16974,138578,18504,57.3024,58.0644,0.01
16975,138579,18504,58.0644,58.8264,0.014
16976,138580,18504,58.8264,60.3504,0.015
16977,138581,18504,60.3504,61.8744,0.01
16978,138582,18504,61.8744,63.3984,0.012
16979,138583,18504,63.3984,64.9224,0.017
16980,138584,18504,64.9224,66.4464,0.014
16981,138585,18504,66.4464,67.9704,0.014
16982,138586,18504,67.9704,69.4944,0.014
16983,138587,18504,69.4944,71.0184,0.015
16984,138588,18504,71.0184,72.5424,0.01
16985,138589,18504,72.5424,73.3044,0.015
16986,138590,18504,73.3044,74.0664,0.005
16987,138591,18504,74.0664,75.5904,0.015
16988,138592,18504,75.5904,77.1144,0.021
16989,138593,18504,77.1144,78.6384,0.026
16990,138594,18504,78.6384,80.1624,0.015
16991,138595,18504,80.1624,81.6864,0.01
16992,138596,18504,81.6864,83.2104,0.01
16993,138597,18504,83.2104,84.7344,0.01
16994,138598,18504,84.7344,86.2584,0.005
16995,138599,18504,86.2584,87.7824,0.005
16996,138600,18504,87.7824,89.3064,0.0025
16997,138601,18504,89.3064,90.8304,0.0025
16998,138602,18504,90.8304,92.3544,0.029
16999,138603,18504,92.3544,93.8784,0.01
17000,138604,18504,93.8784,95.4024,0.005
17001,138605,18504,95.4024,96.9264,0.005
17002,138606,18504,96.9264,98.4504,0.0025
17003,138607,18504,98.4504,99.9744,0.005
17004,138608,18504,99.9744,101.4984,0.021
17005,138609,18504,101.4984,103.0224,0.005
17006,138610,18504,103.0224,104.5464,0.005
17007,138611,18504,104.5464,106.0704,0.021
17008,138612,18504,106.0704,107.5944,0.005
17009,138613,18504,107.5944,108.3564,0.005
17010,138614,18504,108.3564,109.8804,0.0025
17011,138615,18504,109.8804,110.6424,0.005
17012,138616,18504,110.6424,112.1664,0.005
17013,138617,18504,112.1664,113.6904,0.0025
17014,138618,18504,113.6904,115.2144,0.0025
17015,138619,18504,115.2144,116.7384,0.0025
17016,138620,18504,116.7384,118.2624,0.005
17017,138621,18504,118.2624,119.7864,0.0025
17018,138622,18504,119.7864,121.3104,0.005
17019,138623,18504,121.3104,122.01144,0.015
17020,138786,18509,9.2964,10.668,0.015
17021,138787,18509,10.668,12.192,0.017
17022,138788,18509,12.192,13.716,0.01
17023,138789,18509,13.716,15.24,0.015
17024,138790,18509,15.24,16.764,0.017
17025,138791,18509,16.764,18.288,0.034
17026,138792,18509,18.288,19.812,0.021
17027,138793,18509,19.812,20.574,0.237
17028,138794,18509,20.574,22.098,0.017
17029,138795,18509,22.098,23.622,0.017
17030,138796,18509,23.622,25.146,0.021
17031,138797,18509,25.146,25.66416,0.063
17032,138798,18509,25.66416,26.57856,1.505
17033,138799,18509,26.57856,28.10256,0.123
17034,138800,18509,28.10256,29.62656,0.458
17035,138801,18509,29.62656,31.15056,0.129
17036,138802,18509,31.15056,32.67456,0.036
17037,138803,18509,32.67456,33.43656,0.045
17038,138804,18509,33.43656,34.19856,0.024
17039,138805,18509,34.19856,35.72256,0.027
17040,138806,18509,35.72256,37.24656,0.027
17041,138807,18509,37.24656,38.77056,0.014
17042,138808,18509,38.77056,40.29456,0.022
17043,138809,18509,40.29456,41.81856,0.009
17044,138810,18509,41.81856,43.34256,0.014
17045,138811,18509,43.34256,44.86656,0.007
17046,138812,18509,44.86656,46.39056,0.012
17047,138813,18509,46.39056,47.91456,0.009
17048,138814,18509,47.91456,49.43856,0.009
17049,138815,18509,49.43856,50.96256,0.015
17050,138816,18509,50.96256,52.48656,0.005
17051,138817,18509,52.48656,54.01056,0.003
17052,138818,18509,54.01056,55.53456,0.003
17053,138819,18509,55.53456,57.05856,0.003
17054,138820,18509,57.05856,58.58256,0.033
17055,138821,18509,58.58256,60.10656,0.009
17056,138822,18509,60.10656,61.63056,0.021
17057,138823,18509,61.63056,63.15456,0.027
17058,138824,18509,63.15456,64.67856,0.01
17059,138825,18509,64.67856,66.20256,0.005
17060,138826,18509,66.20256,67.72656,0.021
17061,138827,18509,67.72656,69.25056,0.014
17062,138828,18509,69.25056,70.77456,0.015
17063,138829,18509,70.77456,72.29856,0.022
17064,138830,18509,72.29856,72.8472,0.012
17065,138831,18509,72.8472,73.6092,0.017
17066,138832,18509,73.6092,75.1332,0.007
17067,138833,18509,75.1332,76.5048,0.009
17068,138851,18510,14.3256,15.8496,
17069,138852,18510,15.8496,17.3736,
17070,138853,18510,17.3736,18.8976,
17071,138854,18510,18.8976,20.4216,
17072,138855,18510,20.4216,21.9456,0.01
17073,138856,18510,21.9456,23.4696,0.01
17074,138857,18510,23.4696,24.9936,0.01
17075,138858,18510,24.9936,26.5176,0.005
17076,138859,18510,26.5176,27.8892,0.01
17077,138860,18510,27.8892,29.2608,0.015
17078,138861,18510,29.2608,30.6324,0.015
17079,138862,18510,30.6324,31.97352,0.005
17080,138863,18510,31.97352,33.49752,0.0025
17081,138864,18510,33.49752,34.99104,0.0025
17082,138865,18510,34.99104,36.48456,0.0025
17083,138866,18510,36.48456,37.97808,0.0025
17084,138867,18510,37.97808,39.4716,0.0025
17085,138868,18510,39.4716,40.96512,0.0025
17086,138869,18510,40.96512,42.45864,0.0025
17087,138870,18510,42.45864,43.95216,0.0025
17088,138871,18510,43.95216,45.44568,0.01
17089,138872,18510,45.44568,46.9392,0.01
17090,138873,18510,46.9392,48.4632,0.01
17091,138874,18510,48.4632,49.9872,0.005
17092,138875,18510,49.9872,51.5112,0.01
17093,138876,18510,51.5112,53.0352,0.01
17094,138877,18510,53.0352,54.5592,0.005
17095,138878,18510,54.5592,56.0832,0.005
17096,138879,18510,56.0832,57.6072,0.005
17097,138880,18510,57.6072,59.1312,0.005
17098,138881,18510,59.1312,60.6552,0.005
17099,138882,18510,60.6552,62.1792,0.005
17100,138883,18510,62.1792,63.7032,0.005
17101,138884,18510,63.7032,65.2272,0.005
17102,138885,18510,65.2272,66.7512,0.005
17103,138886,18510,66.7512,68.2752,0.005
17104,138887,18510,68.2752,69.7992,0.01
17105,138888,18510,69.7992,71.3232,0.026
17106,138889,18510,71.3232,72.8472,0.01
17107,138890,18510,72.8472,74.3712,0.01
17108,138891,18510,74.3712,75.8952,0.0025
17109,138892,18510,75.8952,77.4192,0.0025
17110,138893,18510,77.4192,78.3336,0.015
17111,138894,18510,78.3336,79.248,2.155
17112,138895,18510,79.248,80.68056,0.0025
17113,138896,18510,80.68056,82.11312,0.005
17114,138897,18510,82.11312,83.54568,0.01
17115,138898,18510,83.54568,84.97824,0.0025
17116,138899,18510,84.97824,86.4108,0.0025
17117,138900,18510,86.4108,87.75192,0.0025
17118,138901,18510,87.75192,89.09304,0.005
17119,138902,18510,89.09304,90.05316,0.0025
17120,138903,18510,90.05316,91.01328,0.005
17121,138904,18510,91.01328,92.5068,0.01
17122,138905,18510,92.5068,94.00032,0.0025
17123,138906,18510,94.00032,95.60052,0.0025
17124,138907,18510,95.60052,96.95688,0.0025
17125,138908,18510,96.95688,98.38944,0.01
17126,138909,18510,98.38944,99.822,0.009
17127,138910,18510,99.822,101.4222,0.005
17128,138911,18510,101.4222,102.7176,0.007
17129,138912,18510,102.7176,103.632,0.658
17130,138913,18510,103.632,105.156,0.014
17131,138914,18510,105.156,106.68,0.009
17132,138915,18510,106.68,108.204,0.005
17133,138916,18510,108.204,109.728,0.009
17134,138917,18510,109.728,111.252,0.005
17135,138918,18510,111.252,112.776,0.007
17136,138919,18510,112.776,114.3,0.009
17137,138920,18510,114.3,115.824,0.005
17138,138921,18510,115.824,117.348,0.005
17139,138922,18510,117.348,118.872,0.007
17140,138923,18510,118.872,120.396,0.01
17141,138924,18510,120.396,121.92,0.007
17142,138925,18510,121.92,123.444,0.007
17143,138926,18510,123.444,124.968,0.005
17144,138927,18510,124.968,126.492,0.005
17145,138928,18510,126.492,128.016,0.003
17146,138929,18510,128.016,129.54,0.021
17147,138930,18510,129.54,131.03352,0.015
17148,138931,18510,131.03352,132.54228,0.019
17149,138932,18510,132.54228,133.70052,0.015
17150,138933,18510,133.70052,134.85876,0.014
17151,138934,18510,134.85876,136.03224,0.015
17152,138935,18510,136.03224,137.43432,0.015
17153,138936,18510,137.43432,138.8364,0.014
17154,138937,18510,138.8364,140.17752,0.015
17155,138938,18510,140.17752,141.53388,0.015
17156,138939,18510,141.53388,142.89024,0.706
17157,138940,18510,142.89024,144.2466,0.015
17158,138941,18510,144.2466,145.4658,0.014
17159,138942,18510,145.4658,146.685,0.014
17160,138943,18510,146.685,147.9042,0.014
17161,138944,18510,147.9042,149.39772,0.01
17162,138945,18510,149.39772,150.89124,0.012
17163,138946,18510,150.89124,152.4,0.039
17164,138947,18510,152.4,153.0096,0.072
17165,138948,18510,153.0096,154.3812,0.014
17166,138949,18510,154.3812,155.7528,0.014
17167,138950,18510,155.7528,156.3624,0.075
17168,138951,18510,156.3624,157.8864,0.024
17169,138952,18510,157.8864,158.496,0.05
17170,138953,18510,158.496,159.4104,0.029
17171,138954,18510,159.4104,160.3248,0.019
17172,138955,18510,160.3248,161.3154,0.015
17173,138956,18510,161.3154,162.306,0.015
17174,138957,18510,162.306,163.25088,0.01
17175,138958,18510,163.25088,164.83584,0.01
17176,138959,18510,164.83584,166.4208,0.014
17177,138960,18510,166.4208,167.3352,0.026
17178,138961,18510,167.3352,168.2496,0.804
17179,138962,18510,168.2496,169.4688,0.01
17180,138963,18510,169.4688,170.688,0.0025
17181,138964,18510,170.688,171.2976,0.466
17182,138965,18510,171.2976,172.6692,0.009
17183,138966,18510,172.6692,174.0408,0.009
17184,138967,18510,174.0408,175.38192,0.009
17185,138968,18510,175.38192,176.72304,0.009
17186,138969,18510,176.72304,178.35372,0.005
17187,138970,18510,178.35372,179.9844,0.009
17188,138971,18510,179.9844,180.8988,0.039
17189,138972,18510,180.8988,182.118,0.11
17190,138973,18510,182.118,183.0324,0.13
17191,138974,18510,183.0324,183.9468,0.137
17192,138975,18510,183.9468,184.8612,0.36
17193,138976,18510,184.8612,185.7756,0.129
17194,138977,18510,185.7756,186.73572,0.031
17195,138978,18510,186.73572,187.7568,0.01
17196,138979,18510,187.7568,188.6712,0.141
17197,138980,18510,188.6712,189.55512,0.005
17198,138981,18510,189.55512,190.75908,0.0025
17199,138982,18511,14.14272,14.87424,0.009
17200,138983,18511,14.87424,16.39824,0.009
17201,138984,18511,16.39824,17.92224,0.007
17202,138985,18511,17.92224,19.44624,0.005
17203,138986,18511,19.44624,20.97024,0.005
17204,138987,18511,20.97024,22.49424,0.0025
17205,138988,18511,22.49424,24.01824,0.0025
17206,138989,18511,24.01824,25.81656,0.0025
17207,138990,18511,25.81656,27.34056,0.009
17208,138991,18511,27.34056,28.86456,0.01
17209,138992,18511,28.86456,30.38856,0.019
17210,138993,18511,30.38856,31.91256,0.01
17211,138994,18511,31.91256,33.43656,0.005
17212,138995,18511,33.43656,34.96056,0.082
17213,138996,18511,34.96056,36.48456,0.01
17214,138997,18511,36.48456,38.00856,0.01
17215,138998,18511,38.00856,39.53256,0.01
17216,138999,18511,39.53256,41.05656,0.005
17217,139000,18511,41.05656,42.58056,0.007
17218,139001,18511,42.58056,44.10456,0.01
17219,139002,18511,44.10456,45.62856,0.01
17220,139003,18511,45.62856,47.15256,0.007
17221,139004,18511,47.15256,48.67656,0.009
17222,139005,18511,48.67656,50.20056,0.009
17223,139006,18511,50.20056,51.72456,0.005
17224,139007,18511,51.72456,53.24856,0.005
17225,139008,18511,53.24856,54.77256,0.007
17226,139009,18511,54.77256,56.29656,0.0025
17227,139010,18511,56.29656,57.82056,0.125
17228,139011,18511,57.82056,59.34456,0.005
17229,139012,18511,59.34456,60.86856,0.305
17230,139013,18511,60.86856,62.39256,0.029
17231,139014,18511,62.39256,63.91656,0.06
17232,139015,18511,63.91656,65.44056,0.005
17233,139016,18511,65.44056,66.96456,0.005
17234,139017,18511,66.96456,68.48856,0.0025
17235,139018,18511,68.48856,70.01256,0.0025
17236,139019,18511,70.01256,71.53656,0.005
17237,139020,18511,71.53656,73.06056,0.01
17238,139021,18511,73.06056,74.58456,0.018
17239,139022,18511,74.58456,75.2856,0.015
17240,139023,18511,75.2856,76.0476,0.033
17241,139024,18511,76.0476,76.8096,0.288
17242,139025,18511,76.8096,77.5716,6.273
17243,139026,18511,77.5716,78.3336,0.595
17244,139027,18511,78.3336,79.248,1.313
17245,139028,18511,79.248,79.8576,0.293
17246,139029,18511,79.8576,80.6196,2.661
17247,139030,18511,80.6196,81.3816,0.389
17248,139031,18511,81.3816,82.02168,0.045
17249,139032,18511,82.02168,83.54568,0.005
17250,139033,18511,83.54568,85.06968,0.01
17251,139034,18511,85.06968,86.59368,0.015
17252,139035,18511,86.59368,88.11768,0.015
17253,139036,18511,88.11768,89.64168,0.021
17254,139037,18511,89.64168,91.16568,0.01
17255,139038,18511,91.16568,92.68968,0.005
17256,139039,18511,92.68968,94.21368,0.0025
17257,139040,18511,94.21368,95.73768,0.0025
17258,139041,18511,95.73768,97.26168,0.0025
17259,139042,18511,97.26168,98.78568,0.0025
17260,139043,18511,98.78568,100.30968,0.0025
17261,139044,18511,100.30968,101.83368,0.0025
17262,139045,18511,101.83368,103.3272,0.0025
17263,139046,18511,103.3272,104.0892,0.106
17264,139047,18511,104.0892,105.6132,0.005
17265,139048,18511,105.6132,107.1372,0.0025
17266,139049,18511,107.1372,108.6612,0.01
17267,139050,18511,108.6612,110.1852,0.0025
17268,139051,18511,110.1852,111.7092,0.0025
17269,139052,18511,111.7092,113.2332,0.045
17270,139053,18511,113.2332,114.7572,0.0025
17271,139054,18511,114.7572,116.2812,0.0025
17272,139055,18511,116.2812,117.8052,0.0025
17273,139056,18511,117.8052,119.3292,0.0025
17274,139057,18511,119.3292,120.8532,0.0025
17275,139058,18511,120.8532,122.3772,0.0025
17276,139059,18511,122.3772,123.9012,0.0025
17277,139060,18511,123.9012,125.4252,0.0025
17278,139061,18511,125.4252,126.9492,0.0025
17279,139062,18511,126.9492,128.4732,0.0025
17280,139063,18511,128.4732,129.9972,0.0025
17281,139064,18511,129.9972,131.5212,0.0025
17282,139065,18511,131.5212,133.0452,0.01
17283,139066,18511,133.0452,134.5692,0.0025
17284,139067,18511,134.5692,135.30072,0.029
17285,139068,18511,135.30072,136.21512,10.726
17286,139069,18511,136.21512,136.82472,7.044
17287,139070,18511,136.82472,137.43432,8.301
17288,139071,18511,137.43432,138.2268,7.567
17289,139072,18511,138.2268,139.2936,0.05
17290,139073,18511,142.3416,143.1036,0.787
17291,139074,18511,143.1036,144.018,0.019
17292,139075,18511,144.018,145.542,0.021
17293,139076,18511,145.542,147.066,0.0025
17294,139077,18511,147.066,148.59,0.0025
17295,139078,18511,148.59,150.114,0.0025
17296,139079,18511,150.114,151.1808,0.01
17297,139080,18511,151.1808,152.06472,0.0025
17298,139081,18511,152.06472,153.58872,0.017
17299,139082,18511,153.58872,154.2288,14.189
17300,139083,18511,154.2288,155.7528,0.01
17301,139084,18511,155.7528,157.2768,0.01
17302,139085,18511,157.2768,158.8008,0.0025
17303,139086,18511,158.8008,160.3248,0.005
17304,139087,18511,160.3248,161.8488,0.0025
17305,139088,18511,161.8488,163.3728,0.005
17306,139089,18511,163.3728,164.8968,0.0025
17307,139090,18511,164.8968,166.4208,0.0025
17308,139091,18511,166.4208,167.9448,0.026
17309,139092,18511,167.9448,169.4688,0.005
17310,139093,18511,169.4688,170.9928,0.01
17311,139094,18511,170.9928,172.5168,0.01
17312,139095,18511,172.5168,174.0408,0.005
17313,139096,18511,174.0408,175.5648,0.0025
17314,139097,18511,175.5648,177.0888,0.01
17315,139098,18511,177.0888,178.6128,0.005
17316,139099,18511,178.6128,180.1368,0.005
17317,139100,18511,180.1368,181.6608,0.01
