,Unnamed: 0,BHID,AT,AZ,DIP
2046,19425,18451,60.96,184.81,74.0
2047,19426,18451,77.72,184.81,76.0
2048,19427,18452,0.0,182.31,45.0
2049,19428,18452,28.95,188.81,45.0
2050,19429,18452,30.48,188.71,45.0
2051,19430,18452,59.43,186.81,44.0
2052,19431,18452,60.96,186.74,44.0
2053,19432,18452,92.96,185.31,44.0
2054,19434,18454,0.0,182.31,84.0
2055,19435,18454,30.48,182.31,83.0
2056,19436,18454,60.96,182.31,82.0
2057,19437,18454,91.44,182.31,81.0
2058,19438,18454,121.92,182.31,80.0
2059,19439,18455,0.0,2.31,45.0
2060,19440,18455,30.48,2.31,45.0
2061,19441,18455,60.96,2.31,45.0
2062,19442,18455,91.44,2.31,45.0
2063,19443,18455,121.92,2.31,44.0
2064,19444,18455,137.16,2.31,44.0
2065,19445,18456,0.0,2.31,66.0
2066,19446,18456,30.48,2.31,66.0
2067,19447,18456,54.86,2.31,66.0
2068,19448,18457,0.0,2.31,51.0
2069,19449,18457,30.48,2.31,53.0
2070,19450,18457,60.96,2.31,54.0
2071,19451,18457,91.44,2.31,54.0
2072,19452,18458,0.0,182.31,73.0
2073,19453,18458,30.48,182.31,73.0
2074,19454,18458,60.96,182.31,73.0
2075,19455,18459,0.0,182.31,45.0
2076,19456,18459,30.48,182.31,45.0
2077,19457,18459,59.74,182.31,44.0
2078,19461,18460,0.0,182.31,62.0
2079,19462,18460,30.48,182.31,62.0
2080,19463,18460,60.96,182.31,62.0
2081,19464,18460,91.44,182.31,61.0
2082,19465,18460,121.92,182.31,60.0
2083,19466,18460,137.16,182.31,60.0
2084,19467,18461,0.0,182.31,69.0
2085,19468,18461,30.48,182.31,69.0
2086,19469,18461,60.96,182.31,68.0
2087,19470,18462,0.0,2.31,90.0
2088,19471,18462,30.48,2.31,90.0
2089,19472,18462,60.96,2.31,89.0
2090,19473,18462,91.44,2.31,89.0
2091,19474,18462,110.64,2.31,88.0
2092,19475,18463,0.0,2.31,90.0
2093,19476,18463,30.48,2.31,90.0
2094,19477,18463,60.96,2.31,89.0
2095,19478,18463,91.44,2.31,89.0
2096,19479,18463,113.99,2.31,89.0
2097,19480,18464,0.0,2.31,80.0
2098,19481,18464,28.95,14.31,79.0
2099,19482,18464,30.48,2.31,79.0
2100,19483,18464,59.43,3.31,79.0
2101,19484,18464,60.96,3.31,79.0
2102,19485,18464,89.91,8.31,79.0
2103,19486,18464,91.44,8.31,79.0
2104,19487,18465,0.0,182.31,77.0
2105,19488,18465,30.48,182.31,77.0
2106,19489,18465,60.96,182.31,76.0
2107,19490,18465,91.44,182.31,75.0
2108,19491,18465,113.99,182.31,75.0
2109,19492,18466,0.0,182.31,65.0
2110,19493,18466,30.48,182.31,65.0
2111,19494,18466,60.96,182.31,64.0
2112,19495,18466,89.91,182.31,64.0
2113,19496,18467,0.0,182.31,71.0
2114,19497,18467,30.48,182.31,70.0
2115,19498,18467,60.96,182.31,70.0
2116,19499,18467,91.44,182.31,69.0
2117,19500,18467,113.99,182.31,69.0
2118,19501,18468,0.0,182.31,76.0
2119,19502,18468,30.48,182.31,75.0
2120,19503,18468,60.96,182.31,75.0
2121,19504,18468,91.44,182.31,74.0
2122,19505,18468,110.94,182.31,74.0
2123,19506,18469,0.0,182.31,80.0
2124,19507,18469,45.72,182.31,80.0
2125,19508,18469,91.44,182.31,79.0
2126,19510,18470,0.0,2.31,63.0
2127,19511,18470,30.48,2.31,63.0
2128,19512,18470,54.86,2.31,63.0
2129,19513,18471,0.0,2.31,84.0
2130,19514,18471,30.48,2.31,84.0
2131,19515,18471,60.96,2.31,84.0
2132,19516,18472,0.0,182.31,60.0
2133,19517,18472,30.48,187.47,60.0
2134,19518,18472,38.4,188.81,60.0
2135,19519,18472,60.96,182.31,60.0
2136,19520,18472,68.88,184.81,60.0
2137,19521,18473,0.0,182.31,76.0
2138,19522,18473,30.48,182.31,75.0
2139,19523,18473,60.96,182.31,75.0
2140,19524,18474,0.0,182.31,56.0
2141,19525,18474,30.48,182.31,56.0
2142,19526,18474,60.96,182.31,55.0
2143,19527,18474,91.44,182.31,55.0
2144,19528,18474,110.94,182.31,55.0
2145,19529,18475,0.0,182.31,45.0
2146,19530,18475,30.48,182.31,45.0
2147,19531,18475,60.96,182.31,45.0
2148,19532,18475,89.91,182.31,44.0
2149,19533,18476,0.0,182.31,45.0
2150,19534,18476,30.48,182.31,45.0
2151,19535,18476,60.96,182.31,45.0
2152,19536,18476,91.44,182.31,44.0
2153,19537,18477,0.0,2.31,45.0
2154,19538,18477,30.48,2.31,45.0
2155,19539,18477,60.96,2.31,44.0
2156,19540,18477,91.44,2.31,43.0
2157,19541,18478,0.0,182.31,46.0
2158,19542,18478,30.48,182.31,45.0
2159,19543,18478,59.74,182.31,44.0
2160,19544,18479,0.0,2.31,81.0
2161,19545,18479,17.98,2.31,81.0
2162,19547,18480,0.0,2.31,80.0
2163,19548,18480,14.93,2.31,80.0
2164,19549,18481,0.0,2.31,45.0
2165,19550,18481,39.01,2.31,44.0
2166,19551,18482,0.0,182.31,48.0
2167,19552,18482,30.48,182.31,45.0
2168,19553,18482,54.01,182.31,45.0
2169,19554,18483,0.0,182.31,45.0
2170,19555,18483,29.87,182.31,44.0
2171,19556,18484,0.0,2.31,45.0
2172,19557,18484,30.48,2.31,45.0
2173,19558,18484,60.96,2.31,45.0
2174,19559,18485,0.0,2.31,76.0
2175,19560,18486,0.0,2.31,65.0
2176,19561,18486,30.48,2.31,64.0
2177,19562,18486,50.9,2.31,64.0
2178,19563,18487,0.0,182.31,75.0
2179,19564,18487,24.38,182.31,74.0
2180,19565,18487,50.9,182.31,74.0
2181,19566,18488,0.0,2.31,90.0
2182,19567,18488,30.48,2.31,90.0
2183,19568,18488,60.96,2.31,90.0
2184,19569,18488,91.44,2.31,89.0
2185,19570,18488,121.92,2.31,89.0
2186,19571,18489,0.0,182.31,82.0
2187,19572,18489,30.48,182.31,81.0
2188,19573,18489,60.96,182.31,81.0
2189,19574,18489,91.44,182.31,80.0
2190,19575,18489,121.92,182.31,80.0
2191,19577,18490,0.0,182.31,59.0
2192,19578,18490,30.48,180.31,58.0
2193,19579,18490,45.72,179.31,58.0
2194,19580,18490,60.96,178.31,58.0
2195,19581,18490,76.2,177.31,58.0
2196,19582,18490,106.68,183.31,57.0
2197,19583,18490,137.16,189.31,58.0
2198,19584,18490,166.11,182.31,58.0
2199,19585,18491,0.0,182.31,67.0
2200,19586,18491,23.77,182.31,67.0
2201,19587,18492,0.0,182.31,45.0
2202,19588,18492,22.86,182.31,45.0
2203,19589,18493,0.0,182.31,63.0
2204,19590,18493,30.48,182.31,63.0
2205,19591,18493,60.96,182.31,63.0
2206,19592,18493,91.44,182.31,62.0
2207,19593,18493,106.68,182.31,62.0
2208,19594,18494,0.0,182.31,57.0
2209,19595,18494,30.48,182.31,56.0
2210,19596,18494,60.96,182.31,55.0
2211,19597,18494,98.75,182.31,54.0
2212,19598,18495,0.0,182.31,61.0
2213,19599,18495,30.48,182.31,61.0
2214,19600,18495,60.96,182.31,60.0
2215,19601,18495,91.44,182.31,60.0
2216,19602,18496,0.0,2.31,75.0
2217,19603,18496,30.48,2.31,75.0
2218,19604,18496,60.96,2.31,75.0
2219,19605,18496,91.44,2.31,75.0
2220,19606,18496,121.92,2.31,76.0
2221,19607,18496,152.4,2.31,76.0
2222,19608,18496,182.88,2.31,76.0
2223,19609,18497,0.0,182.31,74.0
2224,19610,18497,30.48,182.31,74.0
2225,19611,18497,60.96,182.31,73.0
2226,19612,18497,91.44,182.31,72.0
2227,19613,18497,121.92,182.31,71.0
2228,19614,18498,0.0,182.31,70.0
2229,19615,18498,30.48,182.31,69.0
2230,19616,18498,60.96,182.31,69.0
2231,19617,18498,91.44,182.31,68.0
2232,19618,18498,121.92,182.31,67.0
2233,19619,18499,0.0,182.31,73.0
2234,19620,18499,30.48,182.31,73.0
2235,19621,18499,60.96,182.31,71.0
2236,19622,18499,91.44,182.31,69.0
2237,19623,18499,121.92,182.31,67.0
2238,19624,18499,152.4,182.31,65.0
2239,19627,18500,0.0,182.31,70.0
2240,19628,18500,30.48,182.31,70.0
2241,19629,18500,60.96,182.31,69.0
2242,19630,18500,91.44,182.31,68.0
2243,19631,18500,121.92,182.31,68.0
2244,19632,18500,152.4,182.31,67.0
2245,19633,18500,182.88,182.31,67.0
2246,19634,18501,0.0,182.31,60.0
2247,19635,18502,0.0,182.31,57.0
2248,19636,18502,30.48,182.31,57.0
2249,19637,18502,60.96,182.31,56.0
2250,19638,18502,91.44,182.31,56.0
2251,19639,18502,109.72,182.31,55.0
2252,19640,18503,0.0,2.31,45.0
2253,19641,18503,30.48,2.31,45.0
2254,19642,18503,60.96,2.31,45.0
2255,19643,18503,91.44,2.31,44.0
2256,19644,18503,106.68,2.31,44.0
2257,19645,18504,0.0,2.31,45.0
2258,19646,18504,30.48,2.31,44.0
2259,19647,18504,60.96,2.31,42.0
2260,19648,18504,91.44,2.31,40.0
2261,19649,18504,121.92,2.31,39.0
2262,19660,18509,0.0,2.31,45.0
2263,19661,18509,45.72,2.31,43.0
2264,19663,18510,0.0,182.31,76.0
2265,19664,18510,30.48,182.31,76.0
2266,19665,18510,60.96,182.31,76.0
2267,19666,18510,91.44,182.31,75.0
2268,19667,18510,121.92,182.31,75.0
2269,19668,18510,152.4,182.31,74.0
2270,19669,18510,182.88,182.31,74.0
2271,19670,18511,0.0,182.31,61.0
2272,19671,18511,36.57,180.31,61.0
2273,19672,18511,97.53,174.31,61.0
2274,19673,18511,128.01,169.31,61.0
2275,19674,18511,158.49,169.31,60.0
2276,19675,18511,188.97,169.31,60.0
2277,19676,18512,0.0,182.31,77.0
2278,19677,18512,30.48,182.31,77.0
2279,19678,18512,60.96,182.31,77.0
2280,19679,18512,91.44,182.31,76.0
2281,19680,18512,121.92,182.31,75.0
2282,19681,18512,152.4,182.31,75.0
2283,19682,18512,182.88,182.31,75.0
2284,19683,18513,0.0,182.31,68.0
2285,19684,18513,30.48,182.31,68.0
2286,19685,18513,60.96,182.31,67.0
2287,19686,18513,91.44,182.31,67.0
2288,19687,18513,121.92,182.31,66.0
2289,19688,18513,134.72,182.31,66.0
2290,19689,18514,0.0,182.31,78.0
2291,19690,18514,30.48,182.31,78.0
2292,19691,18514,60.96,182.31,78.0
2293,19692,18515,0.0,182.31,52.0
2294,19693,18515,30.48,182.31,52.0
2295,19694,18515,60.96,182.31,52.0
2296,19695,18515,85.34,182.31,52.0
2297,19696,18516,0.0,2.31,52.0
2298,19697,18516,30.48,2.31,53.0
2299,19698,18516,60.96,2.31,53.0
2300,19699,18516,91.44,2.31,52.0
2301,19700,18516,118.87,2.31,52.0
2302,19701,18517,0.0,182.31,82.0
2303,19702,18517,30.48,182.31,82.0
2304,19703,18517,60.96,182.31,81.0
2305,19704,18517,91.44,182.31,80.0
2306,19705,18517,121.92,182.31,79.0
2307,19706,18518,0.0,182.31,84.0
2308,19707,18518,30.48,182.31,84.0
2309,19708,18518,60.96,182.31,83.0
2310,19709,18519,0.0,182.31,52.0
2311,19710,18519,30.48,182.31,52.0
2312,19711,18519,60.96,182.31,51.0
2313,19712,18519,91.44,182.31,50.0
2314,19713,18519,121.92,182.31,49.0
2315,19716,18520,0.0,2.31,90.0
2316,19717,18520,30.48,2.31,90.0
2317,19718,18520,60.96,2.31,90.0
2318,19719,18520,91.44,2.31,89.0
2319,19720,18520,121.92,2.31,89.0
2320,19721,18521,0.0,2.31,86.0
2321,19722,18521,30.48,2.31,86.0
2322,19723,18521,60.96,2.31,86.0
2323,19724,18521,91.44,2.31,85.0
2324,19725,18521,121.92,2.31,85.0
2325,19726,18522,0.0,182.31,57.0
2326,19727,18522,30.48,182.31,57.0
2327,19728,18522,60.96,182.31,56.0
2328,19729,18522,91.44,182.31,56.0
2329,19730,18522,121.92,182.31,55.0
2330,19731,18522,152.4,182.31,55.0
2331,19732,18522,167.64,182.31,54.0
2332,19733,18523,0.0,182.31,80.0
2333,19734,18523,45.72,182.31,79.0
2334,19735,18523,94.48,182.31,78.0
2335,19736,18524,0.0,2.31,65.0
2336,19737,18524,30.48,2.31,65.0
2337,19738,18524,60.96,2.31,64.0
2338,19739,18524,91.44,2.31,64.0
2339,19740,18524,121.92,2.31,63.0
2340,19741,18524,152.4,2.31,63.0
2341,19742,18525,0.0,2.31,76.0
2342,19743,18525,30.48,2.31,76.0
2343,19744,18525,60.96,2.31,76.0
2344,19745,18525,91.44,2.31,75.0
2345,19746,18525,121.92,2.31,75.0
2346,19747,18525,152.4,2.31,75.0
2347,19748,18525,182.88,2.31,75.0
2348,19749,18525,197.81,2.31,75.0
2349,19750,18526,0.0,2.31,45.0
2350,19751,18526,30.48,2.31,45.0
2351,19752,18526A,0.0,2.31,45.0
2352,19753,18526A,45.72,2.31,45.0
2353,19754,18526A,91.44,2.31,44.0
2354,19755,18528,0.0,182.31,67.0
2355,19756,18529,0.0,182.31,45.0
2356,19757,18529,30.48,182.31,49.0
2357,19758,18529,60.96,182.31,48.0
2358,19759,18529,91.44,182.31,48.0
2359,19760,18529,121.92,182.31,47.0
2360,19761,18529,140.2,182.31,47.0
2361,19766,18530,0.0,2.31,67.0
2362,19767,18530,30.48,2.31,67.0
2363,19768,18530,60.96,2.31,66.0
2364,19769,18530,91.44,2.31,66.0
2365,19770,18530,121.92,2.31,66.0
2366,19771,18530,152.4,2.31,65.0
2367,19772,18530,182.88,2.31,65.0
2368,19773,18531,0.0,2.31,84.0
2369,19774,18531,30.48,2.31,84.0
2370,19775,18531,60.96,2.31,84.0
2371,19776,18531,91.44,2.31,84.0
2372,19777,18532,0.0,182.31,63.0
2373,19778,18532,30.48,182.31,63.0
2374,19779,18532,60.96,182.31,62.0
2375,19780,18532,88.39,182.31,62.0
2376,19781,18533,0.0,182.31,62.0
2377,19782,18533,30.48,182.31,62.0
2378,19783,18533,60.96,182.31,61.0
2379,19784,18533,91.44,182.31,61.0
2380,19785,18533,121.92,182.31,60.0
2381,19786,18533,152.4,182.31,59.0
2382,19787,18533,182.88,182.31,59.0
2383,19788,18534,0.0,182.31,40.0
2384,19789,18534,30.48,182.31,39.0
2385,19790,18534,60.96,182.31,39.0
2386,19791,18534,91.44,182.31,39.0
2387,19792,18534,121.92,182.31,38.0
2388,19793,18534,146.3,182.31,38.0
2389,19794,18536,0.0,2.31,90.0
2390,19795,18536,30.48,2.31,89.0
2391,19796,18537,0.0,182.31,45.0
2392,19797,18537,30.48,182.31,46.0
2393,19798,18537,60.96,182.31,46.0
2394,19806,18545,0.0,2.31,57.0
2395,19807,18545,30.48,2.31,56.0
2396,19808,18545,60.96,2.31,56.0
2397,19809,18545,103.63,2.31,55.0
2398,19810,18546,0.0,2.31,71.0
2399,19811,18546,30.48,2.31,71.0
2400,19812,18546,60.96,2.31,70.0
2401,19813,18546,91.44,2.31,70.0
2402,19814,18546,121.92,2.31,70.0
2403,19815,18546,152.4,2.31,70.0
2404,19816,18546,182.88,2.31,70.0
2405,19817,18546,213.36,2.31,69.0
2406,19818,18546,238.96,2.31,69.0
2407,19819,18547,0.0,2.31,86.0
2408,19820,18547,30.48,2.31,86.0
2409,19821,18547,60.96,2.31,86.0
2410,19822,18547,91.44,2.31,86.0
2411,19823,18548,0.0,2.31,84.0
2412,19824,18548,30.48,2.31,84.0
2413,19825,18548,60.96,2.31,84.0
2414,19826,18549,0.0,182.31,74.0
2415,19827,18549,45.72,182.31,74.0
2416,19828,18549,91.44,182.31,73.0
2417,19830,18550,0.0,182.31,70.0
2418,19831,18550,45.72,182.31,69.0
2419,19832,18551,0.0,182.31,70.0
2420,19833,18551,45.72,182.31,70.0
2421,19834,18551,80.77,182.31,69.0
2422,19835,18552,0.0,182.31,64.0
2423,19836,18552,30.48,182.31,64.0
2424,19837,18552,60.96,182.31,63.0
2425,19838,18558,0.0,2.31,45.0
2426,19839,18558,45.72,7.37,45.0
2427,19840,18558,126.49,16.31,43.0
2428,19841,18558,249.93,19.31,40.0
2429,19844,18571,0.0,2.31,82.0
2430,19845,18571,45.72,2.31,82.0
2431,19846,18571,91.44,2.31,82.0
2432,19868,18590,0.0,179.31,46.0
2433,19869,18590,45.72,179.31,45.0
2434,19870,18590,76.2,179.31,44.0
2435,19871,18590,137.16,179.31,43.0
2436,19872,18590,152.4,179.31,43.0
2437,19873,18591,0.0,2.31,78.0
2438,19874,18591,45.72,2.31,78.0
2439,19875,18591,91.44,2.31,78.0
2440,19876,18592,0.0,182.31,78.0
2441,19877,18592,105.15,181.81,76.0
2442,19878,18592,184.4,185.81,76.0
2443,19879,18593,0.0,182.31,58.0
2444,19880,18593,108.2,187.31,54.0
2445,19881,18594,0.0,179.31,40.0
2446,19882,18594,76.2,184.31,41.0
2447,19883,18595,0.0,182.31,70.0
2448,19884,18595,45.72,178.11,70.0
2449,19885,18595,76.2,175.31,69.0
2450,19886,18595,137.16,175.31,68.0
2451,19887,18595,144.78,175.31,67.0
2452,19888,18596,0.0,182.31,78.0
2453,19889,18596,45.72,182.31,78.0
2454,19890,18596,91.44,182.31,78.0
2455,19891,18597,0.0,182.31,76.0
2456,19892,18597,45.72,182.31,76.0
2457,19893,18598,0.0,182.31,72.0
2458,19894,18598,67.05,178.31,71.0
2459,19895,18598,138.68,175.31,70.0
2460,19896,18599,0.0,182.31,45.0
2461,19897,18599,76.2,182.31,43.0
2462,19898,18599,173.73,182.31,42.0
2463,19901,18600,0.0,2.31,85.0
2464,19902,18601,0.0,182.31,80.0
2465,19903,18601,131.06,187.31,73.0
2466,19904,18602,0.0,182.31,45.0
2467,19905,18602,45.72,182.31,43.0
2468,19906,18602,91.44,182.31,41.0
2469,19923,18613,0.0,182.31,45.0
2470,19924,18613,106.68,184.31,42.0
2471,19925,18613,204.21,184.31,45.0
2472,19926,18614,0.0,182.31,81.0
2473,19927,18614,45.72,182.31,81.0
2474,19928,18614,91.44,182.31,81.0
2475,19929,18614,128.93,182.31,80.0
2476,19930,18615,0.0,182.31,74.0
2477,19931,18615,45.72,182.31,74.0
2478,19932,18615,91.44,182.31,73.0
2479,19933,18615,128.01,182.31,72.0
2480,19934,18616,0.0,182.31,49.0
2481,19935,18616,67.05,183.31,46.0
2482,19936,18616,137.16,184.31,45.0
2483,19937,18617,0.0,182.31,80.0
2484,19938,18617,45.72,182.31,80.0
2485,19939,18617,91.44,182.31,79.0
2486,19940,18618,0.0,182.31,68.0
2487,19941,18618,45.72,185.91,68.0
2488,19942,18618,76.2,188.31,68.0
2489,19943,18618,152.4,188.31,68.0
2490,19944,18619,0.0,182.31,70.0
2491,19945,18619,45.72,182.31,68.0
2492,19946,18619,91.44,182.31,68.0
2493,19948,18620,0.0,182.31,56.0
2494,19949,18621,0.0,182.31,67.0
2495,19950,18621,80.77,182.31,66.0
2496,19951,18622,0.0,182.31,86.0
2497,19952,18622,45.72,182.31,86.0
2498,19953,18622,91.44,182.31,85.0
2499,19954,18623,0.0,182.31,70.0
2500,19955,18623,45.72,182.31,68.0
2501,19956,18623,91.44,182.31,67.0
2502,19957,18624,0.0,182.31,45.0
2503,19958,18624,70.1,182.31,42.0
2504,19959,18624,140.2,182.31,40.0
2505,19960,18625,0.0,2.31,78.0
2506,19961,18625,45.72,2.31,78.0
2507,19962,18625,91.44,2.31,78.0
2508,19963,18626,0.0,182.31,74.0
2509,19964,18626,45.72,182.31,74.0
2510,19965,18626,91.44,182.31,73.0
2511,19966,18627,0.0,182.31,74.0
2512,19967,18627,45.72,182.31,73.0
2513,19975,18631,0.0,182.31,70.0
2514,19976,18631,91.44,182.31,68.0
2515,19977,18631,193.54,184.31,65.0
2516,19978,18632,0.0,182.31,75.0
2517,19979,18632,45.72,182.31,75.0
2518,19980,18632,67.05,178.31,74.0
2519,19981,18632,91.44,182.31,74.0
2520,19982,18632,145.38,180.31,73.0
2521,19983,18635,0.0,182.31,66.0
2522,19984,18635,45.72,182.31,65.0
2523,19985,18635,96.01,192.31,62.0
2524,19986,18635,187.45,191.31,59.0
2525,19987,18637,0.0,182.31,69.0
2526,19988,18637,45.72,182.31,68.0
2527,19989,18637,67.05,182.31,67.0
2528,19990,18637,137.16,182.31,65.0
2529,19991,18637,182.88,182.31,63.0
2530,19993,18642,0.0,182.31,77.0
2531,19994,18642,45.72,182.31,77.0
2532,19995,18642,76.2,186.31,77.0
2533,19996,18642,91.44,186.31,76.0
2534,19997,18642,129.54,183.31,76.0
2535,19998,18648,0.0,2.31,90.0
2536,19999,18648,45.72,2.31,89.0
2537,20000,18649,0.0,2.31,90.0
2538,20001,18649,45.72,2.31,89.0
2539,20003,18650,0.0,2.31,47.0
2540,20004,18650,45.72,2.31,46.0
2541,20005,18651,0.0,2.31,84.0
2542,20006,18651,45.72,2.31,84.0
2543,20007,18652,0.0,2.31,80.0
2544,20008,18652,45.72,2.31,79.0
2545,20009,18653,0.0,182.31,53.0
2546,20010,18653,45.72,182.31,53.0
2547,20011,18654,0.0,2.31,65.0
2548,20012,18654,45.72,2.31,65.0
2549,20013,18654,91.44,2.31,64.0
2550,20014,18655,0.0,2.31,90.0
2551,20015,18655,45.72,2.31,89.0
2552,20016,18656,0.0,182.31,47.0
2553,20017,18656,45.72,182.31,46.0
2554,20018,18657,0.0,182.31,82.0
2555,20019,18657,45.72,182.31,82.0
2556,20020,18658,0.0,2.31,90.0
2557,20021,18658,45.72,2.31,89.0
2558,20022,18659,0.0,182.31,45.0
2559,20023,18659,45.72,182.31,44.0
2560,20025,18660,0.0,2.31,90.0
2561,20026,18660,45.72,2.31,89.0
2562,20027,18660,76.2,2.31,88.0
2563,20028,18662,0.0,2.31,73.0
2564,20029,18662,45.72,2.31,73.0
2565,20030,18662,91.44,2.31,75.0
2566,20031,18663,0.0,182.31,78.0
2567,20032,18663,45.72,182.31,77.0
2568,20033,18663,91.44,182.31,76.0
2569,20034,18667,0.0,182.31,47.0
2570,20035,18667,33.52,182.31,46.0
2571,20045,18672,0.0,182.31,76.0
2572,20046,18672,45.72,182.31,74.0
2573,20047,18673,0.0,182.31,45.0
2574,20070,18684,0.0,2.31,90.0
2575,20071,18684,41.14,2.31,90.0
2576,20072,18685,0.0,2.31,77.0
2577,20073,18685,45.72,2.31,77.0
2578,20074,18686,0.0,2.31,62.0
2579,20075,18686,30.48,2.31,62.0
2580,20076,18687,0.0,2.31,90.0
2581,20077,18687,45.72,2.31,90.0
2582,20078,18688,0.0,182.31,45.0
2583,20079,18688,39.62,182.31,44.0
2584,20080,18689,0.0,182.31,75.0
2585,20081,18689,44.19,182.31,75.0
2586,20083,18690,0.0,182.31,71.0
2587,20084,18690,39.62,182.31,71.0
2588,20085,18691,0.0,2.31,90.0
2589,20086,18691,24.38,2.31,89.0
2590,20087,18692,0.0,182.31,40.0
2591,20088,18692,41.14,182.31,39.0
2592,20089,18693,0.0,2.31,90.0
2593,20090,18693,39.62,2.31,90.0
2594,20091,18694,0.0,2.31,90.0
2595,20092,18694,36.57,2.31,89.0
2596,20093,18695,0.0,2.31,90.0
2597,20094,18695,24.38,2.31,90.0
2598,20095,18696,0.0,272.31,50.0
2599,20096,18696,28.95,272.31,50.0
2600,20097,18697,0.0,2.31,90.0
2601,20098,18697,60.96,2.31,88.0
2602,20099,18698,0.0,272.31,50.0
2603,20100,18698,28.95,272.31,49.0
2604,20101,18699,0.0,2.31,90.0
2605,20104,18700,0.0,182.31,60.0
2606,20105,18700,45.72,182.31,60.0
2607,20106,18701,0.0,2.31,80.0
2608,20107,18701,45.72,2.31,80.0
2609,20108,18702,0.0,2.31,65.0
2610,20109,18702,30.48,2.31,64.0
2611,20110,18703,0.0,2.31,90.0
2612,20111,18703,45.72,2.31,89.0
2613,20112,18704,0.0,182.31,75.0
2614,20113,18705,0.0,2.31,85.0
2615,20114,18705,45.72,2.31,85.0
2616,20115,18706,0.0,2.31,90.0
2617,20116,18706,54.86,2.31,90.0
2618,20117,18708,0.0,182.31,62.0
2619,20118,18708,45.72,182.31,66.0
2620,20119,18708,91.44,182.31,62.0
2621,20120,18709,0.0,182.31,85.0
2622,20122,18710,0.0,182.31,85.0
2623,20123,18712,0.0,2.31,90.0
2624,20124,18712,45.72,2.31,90.0
2625,20125,18713,0.0,2.31,90.0
2626,20126,18713,45.72,2.31,89.0
2627,20127,18714,0.0,227.31,85.0
2628,20128,18714,45.72,227.31,85.0
2629,20129,18715,0.0,2.31,90.0
2630,20130,18715,45.72,2.31,89.0
2631,20131,18716,0.0,2.31,90.0
2632,20132,18716,45.72,2.31,90.0
2633,20133,18717,0.0,2.31,90.0
2634,20134,18717,45.72,2.31,89.0
2635,20174,18741,0.0,98.31,47.0
2636,20175,18741,30.48,96.21,47.0
2637,20176,18741,57.91,94.31,48.0
2638,20177,18741,60.96,94.31,47.0
2639,20178,18742,0.0,124.31,67.0
2640,20179,18742,36.57,115.51,67.0
2641,20180,18742,45.72,113.31,69.0
2642,20181,18743,0.0,57.31,45.0
2643,20182,18743,30.48,63.07,45.0
2644,20183,18743,60.96,68.82,45.0
2645,20184,18743,76.8,71.81,46.0
2646,20185,18744,0.0,2.31,83.0
2647,20186,18744,30.48,2.31,83.0
2648,20187,18744,60.96,2.31,83.0
2649,20188,18744,91.44,2.31,83.0
2650,20189,18745,0.0,2.31,65.0
2651,20190,18745,30.48,2.31,65.0
2652,20191,18745,60.96,2.31,65.0
2653,20192,18745,89.91,2.81,66.0
2654,20193,18745,91.44,2.31,65.0
2655,20194,18746,0.0,132.31,57.0
2656,20195,18746,30.48,132.31,57.0
2657,20196,18746,60.96,132.31,57.0
2658,20197,18746,91.44,132.31,57.0
2659,20198,18747,0.0,154.31,68.0
2660,20199,18747,30.48,158.6,67.0
2661,20200,18747,96.01,167.81,65.0
2662,20201,18748,0.0,182.31,60.0
2663,20202,18748,30.48,185.36,60.0
2664,20203,18748,60.04,188.31,58.0
2665,20204,18748,60.96,188.31,59.0
2666,20205,18749,0.0,182.31,70.0
2667,20206,18749,30.48,184.31,70.0
2668,20207,18749,60.96,186.31,69.0
2669,20208,18749,91.44,188.31,69.0
2670,20209,18749,99.06,188.81,69.0
2671,20212,18750,0.0,182.31,70.0
2672,20213,18750,30.48,185.8,70.0
2673,20214,18750,60.96,189.3,70.0
2674,20215,18750,91.44,192.79,69.0
2675,20216,18750,96.01,193.31,68.0
2676,20217,18751,0.0,182.31,60.0
2677,20218,18751,30.48,182.31,60.0
2678,20219,18751,57.91,184.81,60.0
2679,20220,18751,60.96,182.31,59.0
2680,20221,18752,0.0,182.31,70.0
2681,20222,18752,30.48,182.31,70.0
2682,20223,18752,60.96,182.31,68.0
2683,20224,18752,76.2,182.31,68.0
2684,20225,18753,0.0,182.31,50.0
2685,20226,18753,30.48,182.31,49.0
2686,20227,18753,67.05,182.31,48.0
2687,20228,18753,73.76,182.39,46.0
2688,20229,18754,0.0,182.31,70.0
2689,20230,18754,18.28,182.81,71.0
2690,20231,18754,30.48,183.66,70.0
2691,20232,18754,60.96,185.77,69.0
2692,20233,18754,91.44,187.89,69.0
2693,20234,18754,97.53,188.31,68.0
2694,20235,18755,0.0,182.31,55.0
2695,20236,18755,21.33,182.81,54.0
2696,20237,18755,30.48,182.81,55.0
2697,20238,18755,77.72,185.81,56.0
2698,20239,18755,79.24,182.81,55.0
2699,20240,18756,0.0,182.31,70.0
2700,20241,18756,30.48,182.31,70.0
2701,20242,18756,60.96,182.31,69.0
2702,20243,18756,91.44,182.31,68.0
2703,20244,18756,102.1,181.81,69.0
2704,20245,18757,0.0,277.31,55.0
2705,20246,18757,30.48,277.31,55.0
2706,20247,18757,60.96,277.31,55.0
2707,20248,18758,0.0,182.31,50.0
2708,20249,18758,30.48,182.31,48.0
2709,20250,18758,60.04,180.31,46.0
2710,20251,18758,60.96,180.31,47.0
